target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-09-20,DE,00-04,quantile,0.025,74,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,00-04,quantile,0.1,74,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,00-04,quantile,0.25,75,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,00-04,quantile,0.5,75,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,00-04,quantile,0.75,76,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,00-04,quantile,0.9,77,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,00-04,quantile,0.975,77,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,00+,quantile,0.025,2654,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,00+,quantile,0.1,2688,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,00+,quantile,0.25,2740,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,00+,quantile,0.5,2836,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,00+,quantile,0.75,3004,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,00+,quantile,0.9,3258,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,00+,quantile,0.975,3740,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,05-14,quantile,0.025,57,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,05-14,quantile,0.1,58,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,05-14,quantile,0.25,58,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,05-14,quantile,0.5,59,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,05-14,quantile,0.75,59,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,05-14,quantile,0.9,60,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,05-14,quantile,0.975,60,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,15-34,quantile,0.025,443,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,15-34,quantile,0.1,447,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,15-34,quantile,0.25,454,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,15-34,quantile,0.5,467,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,15-34,quantile,0.75,489,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,15-34,quantile,0.9,521,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,15-34,quantile,0.975,582,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,35-59,quantile,0.025,936,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,35-59,quantile,0.1,946,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,35-59,quantile,0.25,967,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,35-59,quantile,0.5,1022,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,35-59,quantile,0.75,1159,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,35-59,quantile,0.9,1446,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,35-59,quantile,0.975,2207,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,60-79,quantile,0.025,619,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,60-79,quantile,0.1,625,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,60-79,quantile,0.25,635,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,60-79,quantile,0.5,662,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,60-79,quantile,0.75,724,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,60-79,quantile,0.9,845,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,60-79,quantile,0.975,1148,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,80+,quantile,0.025,507,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,80+,quantile,0.1,512,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,80+,quantile,0.25,523,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,80+,quantile,0.5,551,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,80+,quantile,0.75,619,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,80+,quantile,0.9,762,COVID-19
-28 day ahead inc hosp,2021-09-20,DE,80+,quantile,0.975,1141,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,00-04,quantile,0.025,71,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,00-04,quantile,0.1,71,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,00-04,quantile,0.25,72,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,00-04,quantile,0.5,73,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,00-04,quantile,0.75,73,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,00-04,quantile,0.9,74,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,00-04,quantile,0.975,74,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,00+,quantile,0.025,2583,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,00+,quantile,0.1,2618,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,00+,quantile,0.25,2670,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,00+,quantile,0.5,2767,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,00+,quantile,0.75,2934,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,00+,quantile,0.9,3186,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,00+,quantile,0.975,3661,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,05-14,quantile,0.025,56,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,05-14,quantile,0.1,57,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,05-14,quantile,0.25,57,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,05-14,quantile,0.5,58,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,05-14,quantile,0.75,58,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,05-14,quantile,0.9,59,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,05-14,quantile,0.975,59,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,15-34,quantile,0.025,433,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,15-34,quantile,0.1,438,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,15-34,quantile,0.25,445,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,15-34,quantile,0.5,459,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,15-34,quantile,0.75,481,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,15-34,quantile,0.9,513,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,15-34,quantile,0.975,572,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,35-59,quantile,0.025,874,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,35-59,quantile,0.1,885,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,35-59,quantile,0.25,907,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,35-59,quantile,0.5,964,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,35-59,quantile,0.75,1096,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,35-59,quantile,0.9,1365,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,35-59,quantile,0.975,2049,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,60-79,quantile,0.025,633,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,60-79,quantile,0.1,638,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,60-79,quantile,0.25,649,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,60-79,quantile,0.5,674,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,60-79,quantile,0.75,731,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,60-79,quantile,0.9,842,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,60-79,quantile,0.975,1115,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,80+,quantile,0.025,499,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,80+,quantile,0.1,504,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,80+,quantile,0.25,514,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,80+,quantile,0.5,541,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,80+,quantile,0.75,608,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,80+,quantile,0.9,755,COVID-19
-27 day ahead inc hosp,2021-09-21,DE,80+,quantile,0.975,1153,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,00-04,quantile,0.025,68,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,00-04,quantile,0.1,69,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,00-04,quantile,0.25,70,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,00-04,quantile,0.5,70,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,00-04,quantile,0.75,71,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,00-04,quantile,0.9,72,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,00-04,quantile,0.975,72,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,00+,quantile,0.025,2513,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,00+,quantile,0.1,2547,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,00+,quantile,0.25,2598,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,00+,quantile,0.5,2696,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,00+,quantile,0.75,2867,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,00+,quantile,0.9,3129,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,00+,quantile,0.975,3633,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,05-14,quantile,0.025,58,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,05-14,quantile,0.1,59,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,05-14,quantile,0.25,59,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,05-14,quantile,0.5,60,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,05-14,quantile,0.75,60,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,05-14,quantile,0.9,61,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,05-14,quantile,0.975,62,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,15-34,quantile,0.025,412,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,15-34,quantile,0.1,417,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,15-34,quantile,0.25,424,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,15-34,quantile,0.5,438,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,15-34,quantile,0.75,463,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,15-34,quantile,0.9,501,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,15-34,quantile,0.975,575,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,35-59,quantile,0.025,849,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,35-59,quantile,0.1,861,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,35-59,quantile,0.25,884,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,35-59,quantile,0.5,938,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,35-59,quantile,0.75,1060,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,35-59,quantile,0.9,1295,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,35-59,quantile,0.975,1862,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,60-79,quantile,0.025,659,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,60-79,quantile,0.1,664,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,60-79,quantile,0.25,674,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,60-79,quantile,0.5,701,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,60-79,quantile,0.75,763,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,60-79,quantile,0.9,887,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,60-79,quantile,0.975,1205,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,80+,quantile,0.025,451,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,80+,quantile,0.1,456,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,80+,quantile,0.25,465,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,80+,quantile,0.5,488,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,80+,quantile,0.75,543,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,80+,quantile,0.9,656,COVID-19
-26 day ahead inc hosp,2021-09-22,DE,80+,quantile,0.975,945,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,00-04,quantile,0.025,70,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,00-04,quantile,0.1,71,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,00-04,quantile,0.25,71,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,00-04,quantile,0.5,72,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,00-04,quantile,0.75,73,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,00-04,quantile,0.9,73,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,00-04,quantile,0.975,74,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,00+,quantile,0.025,2452,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,00+,quantile,0.1,2485,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,00+,quantile,0.25,2536,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,00+,quantile,0.5,2634,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,00+,quantile,0.75,2805,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,00+,quantile,0.9,3067,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,00+,quantile,0.975,3571,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,05-14,quantile,0.025,59,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,05-14,quantile,0.1,59,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,05-14,quantile,0.25,60,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,05-14,quantile,0.5,60,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,05-14,quantile,0.75,61,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,05-14,quantile,0.9,62,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,05-14,quantile,0.975,62,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,15-34,quantile,0.025,400,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,15-34,quantile,0.1,405,COVID-19
-25 day ahead inc hosp,2021-09-23,DE,15-34,quantile,0.25,413,COVID-19
