target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-08-07,DE,00-04,quantile,0.025,23,COVID-19
-28 day ahead inc hosp,2021-08-07,DE,00-04,quantile,0.1,23,COVID-19
-28 day ahead inc hosp,2021-08-07,DE,00-04,quantile,0.25,23,COVID-19
-28 day ahead inc hosp,2021-08-07,DE,00-04,quantile,0.5,23,COVID-19
-28 day ahead inc hosp,2021-08-07,DE,00-04,quantile,0.75,25,COVID-19
-28 day ahead inc hosp,2021-08-07,DE,00-04,quantile,0.9,27,COVID-19
-28 day ahead inc hosp,2021-08-07,DE,00-04,quantile,0.975,29,COVID-19
-28 day ahead inc hosp,2021-08-07,DE,00+,quantile,0.025,921,COVID-19
-28 day ahead inc hosp,2021-08-07,DE,00+,quantile,0.1,932,COVID-19
-28 day ahead inc hosp,2021-08-07,DE,00+,quantile,0.25,945,COVID-19
-28 day ahead inc hosp,2021-08-07,DE,00+,quantile,0.5,966,COVID-19
-28 day ahead inc hosp,2021-08-07,DE,00+,quantile,0.75,994,COVID-19
-28 day ahead inc hosp,2021-08-07,DE,00+,quantile,0.9,1028,COVID-19
-28 day ahead inc hosp,2021-08-07,DE,00+,quantile,0.975,1080,COVID-19
-28 day ahead inc hosp,2021-08-07,DE,05-14,quantile,0.025,16,COVID-19
-28 day ahead inc hosp,2021-08-07,DE,05-14,quantile,0.1,16,COVID-19
-28 day ahead inc hosp,2021-08-07,DE,05-14,quantile,0.25,16,COVID-19
-28 day ahead inc hosp,2021-08-07,DE,05-14,quantile,0.5,17,COVID-19
-28 day ahead inc hosp,2021-08-07,DE,05-14,quantile,0.75,19,COVID-19
-28 day ahead inc hosp,2021-08-07,DE,05-14,quantile,0.9,20,COVID-19
-28 day ahead inc hosp,2021-08-07,DE,05-14,quantile,0.975,21,COVID-19
-28 day ahead inc hosp,2021-08-07,DE,15-34,quantile,0.025,231,COVID-19
-28 day ahead inc hosp,2021-08-07,DE,15-34,quantile,0.1,235,COVID-19
