target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-10-11,DE,00-04,quantile,0.025,48,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,00-04,quantile,0.1,48,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,00-04,quantile,0.25,48,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,00-04,quantile,0.5,49,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,00-04,quantile,0.75,50,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,00-04,quantile,0.9,50,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,00-04,quantile,0.975,51,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,00+,quantile,0.025,2566,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,00+,quantile,0.1,2581,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,00+,quantile,0.25,2598,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,00+,quantile,0.5,2623,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,00+,quantile,0.75,2656,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,00+,quantile,0.9,2695,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,00+,quantile,0.975,2751,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,05-14,quantile,0.025,47,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,05-14,quantile,0.1,47,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,05-14,quantile,0.25,48,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,05-14,quantile,0.5,49,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,05-14,quantile,0.75,50,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,05-14,quantile,0.9,50,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,05-14,quantile,0.975,51,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,15-34,quantile,0.025,293,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,15-34,quantile,0.1,295,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,15-34,quantile,0.25,297,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,15-34,quantile,0.5,301,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,15-34,quantile,0.75,310,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,15-34,quantile,0.9,325,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,15-34,quantile,0.975,355,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,35-59,quantile,0.025,768,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,35-59,quantile,0.1,773,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,35-59,quantile,0.25,779,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,35-59,quantile,0.5,787,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,35-59,quantile,0.75,798,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,35-59,quantile,0.9,811,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,35-59,quantile,0.975,831,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,60-79,quantile,0.025,756,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,60-79,quantile,0.1,760,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,60-79,quantile,0.25,767,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,60-79,quantile,0.5,784,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,60-79,quantile,0.75,818,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,60-79,quantile,0.9,880,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,60-79,quantile,0.975,1021,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,80+,quantile,0.025,631,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,80+,quantile,0.1,634,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,80+,quantile,0.25,639,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,80+,quantile,0.5,653,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,80+,quantile,0.75,692,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,80+,quantile,0.9,781,COVID-19
-28 day ahead inc hosp,2021-10-11,DE,80+,quantile,0.975,1036,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,00-04,quantile,0.025,45,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,00-04,quantile,0.1,45,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,00-04,quantile,0.25,45,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,00-04,quantile,0.5,45,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,00-04,quantile,0.75,46,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,00-04,quantile,0.9,46,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,00-04,quantile,0.975,47,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,00+,quantile,0.025,2665,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,00+,quantile,0.1,2680,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,00+,quantile,0.25,2697,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,00+,quantile,0.5,2720,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,00+,quantile,0.75,2749,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,00+,quantile,0.9,2782,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,00+,quantile,0.975,2828,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,05-14,quantile,0.025,51,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,05-14,quantile,0.1,51,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,05-14,quantile,0.25,52,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,05-14,quantile,0.5,53,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,05-14,quantile,0.75,54,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,05-14,quantile,0.9,54,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,05-14,quantile,0.975,55,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,15-34,quantile,0.025,319,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,15-34,quantile,0.1,320,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,15-34,quantile,0.25,322,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,15-34,quantile,0.5,328,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,15-34,quantile,0.75,339,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,15-34,quantile,0.9,362,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,15-34,quantile,0.975,415,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,35-59,quantile,0.025,780,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,35-59,quantile,0.1,786,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,35-59,quantile,0.25,791,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,35-59,quantile,0.5,800,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,35-59,quantile,0.75,811,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,35-59,quantile,0.9,824,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,35-59,quantile,0.975,843,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,60-79,quantile,0.025,766,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,60-79,quantile,0.1,770,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,60-79,quantile,0.25,779,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,60-79,quantile,0.5,796,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,60-79,quantile,0.75,831,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,60-79,quantile,0.9,893,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,60-79,quantile,0.975,1025,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,80+,quantile,0.025,674,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,80+,quantile,0.1,676,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,80+,quantile,0.25,682,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,80+,quantile,0.5,698,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,80+,quantile,0.75,742,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,80+,quantile,0.9,840,COVID-19
-27 day ahead inc hosp,2021-10-12,DE,80+,quantile,0.975,1122,COVID-19
-26 day ahead inc hosp,2021-10-13,DE,00-04,quantile,0.025,52,COVID-19
-26 day ahead inc hosp,2021-10-13,DE,00-04,quantile,0.1,52,COVID-19
-26 day ahead inc hosp,2021-10-13,DE,00-04,quantile,0.25,52,COVID-19
-26 day ahead inc hosp,2021-10-13,DE,00-04,quantile,0.5,52,COVID-19
-26 day ahead inc hosp,2021-10-13,DE,00-04,quantile,0.75,52,COVID-19
-26 day ahead inc hosp,2021-10-13,DE,00-04,quantile,0.9,53,COVID-19
-26 day ahead inc hosp,2021-10-13,DE,00-04,quantile,0.975,53,COVID-19
-26 day ahead inc hosp,2021-10-13,DE,00+,quantile,0.025,2750,COVID-19
-26 day ahead inc hosp,2021-10-13,DE,00+,quantile,0.1,2765,COVID-19
-26 day ahead inc hosp,2021-10-13,DE,00+,quantile,0.25,2781,COVID-19
-26 day ahead inc hosp,2021-10-13,DE,00+,quantile,0.5,2803,COVID-19
-26 day ahead inc hosp,2021-10-13,DE,00+,quantile,0.75,2829,COVID-19
-26 day ahead inc hosp,2021-10-13,DE,00+,quantile,0.9,2857,COVID-19
-26 day ahead inc hosp,2021-10-13,DE,00+,quantile,0.975,2895,COVID-19
-26 day ahead inc hosp,2021-10-13,DE,05-14,quantile,0.025,52,COVID-19
-26 day ahead inc hosp,2021-10-13,DE,05-14,quantile,0.1,52,COVID-19
-26 day ahead inc hosp,2021-10-13,DE,05-14,quantile,0.25,52,COVID-19
-26 day ahead inc hosp,2021-10-13,DE,05-14,quantile,0.5,53,COVID-19
-26 day ahead inc hosp,2021-10-13,DE,05-14,quantile,0.75,54,COVID-19
