target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-08-01,DE,00-04,quantile,0.025,20,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,00-04,quantile,0.1,20,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,00-04,quantile,0.25,20,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,00-04,quantile,0.5,20,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,00-04,quantile,0.75,23,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,00-04,quantile,0.9,26,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,00-04,quantile,0.975,29,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,00+,quantile,0.025,723,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,00+,quantile,0.1,724,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,00+,quantile,0.25,729,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,00+,quantile,0.5,738,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,00+,quantile,0.75,755,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,00+,quantile,0.9,780,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,00+,quantile,0.975,827,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,05-14,quantile,0.025,17,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,05-14,quantile,0.1,17,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,05-14,quantile,0.25,17,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,05-14,quantile,0.5,17,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,05-14,quantile,0.75,19,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,05-14,quantile,0.9,21,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,05-14,quantile,0.975,23,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,15-34,quantile,0.025,165,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,15-34,quantile,0.1,165,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,15-34,quantile,0.25,165,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,15-34,quantile,0.5,165,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,15-34,quantile,0.75,165,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,15-34,quantile,0.9,165,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,15-34,quantile,0.975,165,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,35-59,quantile,0.025,272,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,35-59,quantile,0.1,272,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,35-59,quantile,0.25,274,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,35-59,quantile,0.5,278,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,35-59,quantile,0.75,285,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,35-59,quantile,0.9,295,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,35-59,quantile,0.975,316,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,60-79,quantile,0.025,156,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,60-79,quantile,0.1,157,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,60-79,quantile,0.25,159,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,60-79,quantile,0.5,162,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,60-79,quantile,0.75,169,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,60-79,quantile,0.9,180,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,60-79,quantile,0.975,204,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,80+,quantile,0.025,93,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,80+,quantile,0.1,93,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,80+,quantile,0.25,95,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,80+,quantile,0.5,97,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,80+,quantile,0.75,100,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,80+,quantile,0.9,106,COVID-19
-28 day ahead inc hosp,2021-08-01,DE,80+,quantile,0.975,115,COVID-19
-27 day ahead inc hosp,2021-08-02,DE,00-04,quantile,0.025,20,COVID-19
-27 day ahead inc hosp,2021-08-02,DE,00-04,quantile,0.1,20,COVID-19
-27 day ahead inc hosp,2021-08-02,DE,00-04,quantile,0.25,20,COVID-19
-27 day ahead inc hosp,2021-08-02,DE,00-04,quantile,0.5,20,COVID-19
-27 day ahead inc hosp,2021-08-02,DE,00-04,quantile,0.75,23,COVID-19
-27 day ahead inc hosp,2021-08-02,DE,00-04,quantile,0.9,26,COVID-19
-27 day ahead inc hosp,2021-08-02,DE,00-04,quantile,0.975,29,COVID-19
-27 day ahead inc hosp,2021-08-02,DE,00+,quantile,0.025,753,COVID-19
-27 day ahead inc hosp,2021-08-02,DE,00+,quantile,0.1,754,COVID-19
-27 day ahead inc hosp,2021-08-02,DE,00+,quantile,0.25,759,COVID-19
-27 day ahead inc hosp,2021-08-02,DE,00+,quantile,0.5,770,COVID-19
-27 day ahead inc hosp,2021-08-02,DE,00+,quantile,0.75,788,COVID-19
-27 day ahead inc hosp,2021-08-02,DE,00+,quantile,0.9,816,COVID-19
-27 day ahead inc hosp,2021-08-02,DE,00+,quantile,0.975,869,COVID-19
-27 day ahead inc hosp,2021-08-02,DE,05-14,quantile,0.025,20,COVID-19
-27 day ahead inc hosp,2021-08-02,DE,05-14,quantile,0.1,20,COVID-19
-27 day ahead inc hosp,2021-08-02,DE,05-14,quantile,0.25,20,COVID-19
-27 day ahead inc hosp,2021-08-02,DE,05-14,quantile,0.5,20,COVID-19
-27 day ahead inc hosp,2021-08-02,DE,05-14,quantile,0.75,22,COVID-19
