target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-07-28,DE,00-04,quantile,0.025,16,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,00-04,quantile,0.1,16,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,00-04,quantile,0.25,16,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,00-04,quantile,0.5,16,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,00-04,quantile,0.75,19,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,00-04,quantile,0.9,22,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,00-04,quantile,0.975,24,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,00+,quantile,0.025,617,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,00+,quantile,0.1,617,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,00+,quantile,0.25,617,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,00+,quantile,0.5,624,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,00+,quantile,0.75,636,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,00+,quantile,0.9,655,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,00+,quantile,0.975,694,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,05-14,quantile,0.025,13,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,05-14,quantile,0.1,13,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,05-14,quantile,0.25,13,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,05-14,quantile,0.5,13,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,05-14,quantile,0.75,16,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,05-14,quantile,0.9,19,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,05-14,quantile,0.975,22,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,15-34,quantile,0.025,161,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,15-34,quantile,0.1,161,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,15-34,quantile,0.25,161,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,15-34,quantile,0.5,161,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,15-34,quantile,0.75,161,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,15-34,quantile,0.9,161,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,15-34,quantile,0.975,161,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,35-59,quantile,0.025,221,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,35-59,quantile,0.1,221,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,35-59,quantile,0.25,222,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,35-59,quantile,0.5,225,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,35-59,quantile,0.75,230,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,35-59,quantile,0.9,240,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,35-59,quantile,0.975,259,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,60-79,quantile,0.025,128,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,60-79,quantile,0.1,128,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,60-79,quantile,0.25,129,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,60-79,quantile,0.5,132,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,60-79,quantile,0.75,136,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,60-79,quantile,0.9,144,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,60-79,quantile,0.975,161,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,80+,quantile,0.025,78,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,80+,quantile,0.1,78,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,80+,quantile,0.25,78,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,80+,quantile,0.5,79,COVID-19
-28 day ahead inc hosp,2021-07-28,DE,80+,quantile,0.75,82,COVID-19
