target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-08-27,DE,00-04,quantile,0.025,85,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,00-04,quantile,0.1,85,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,00-04,quantile,0.25,85,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,00-04,quantile,0.5,85,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,00-04,quantile,0.75,85,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,00-04,quantile,0.9,86,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,00-04,quantile,0.975,87,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,00+,quantile,0.025,2775,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,00+,quantile,0.1,2804,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,00+,quantile,0.25,2839,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,00+,quantile,0.5,2895,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,00+,quantile,0.75,2972,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,00+,quantile,0.9,3069,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,00+,quantile,0.975,3218,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,05-14,quantile,0.025,66,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,05-14,quantile,0.1,67,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,05-14,quantile,0.25,67,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,05-14,quantile,0.5,68,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,05-14,quantile,0.75,69,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,05-14,quantile,0.9,69,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,05-14,quantile,0.975,70,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,15-34,quantile,0.025,605,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,15-34,quantile,0.1,611,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,15-34,quantile,0.25,618,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,15-34,quantile,0.5,629,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,15-34,quantile,0.75,644,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,15-34,quantile,0.9,662,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,15-34,quantile,0.975,689,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,35-59,quantile,0.025,1135,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,35-59,quantile,0.1,1147,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,35-59,quantile,0.25,1169,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,35-59,quantile,0.5,1217,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,35-59,quantile,0.75,1316,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,35-59,quantile,0.9,1493,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,35-59,quantile,0.975,1890,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,60-79,quantile,0.025,558,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,60-79,quantile,0.1,562,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,60-79,quantile,0.25,567,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,60-79,quantile,0.5,573,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,60-79,quantile,0.75,581,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,60-79,quantile,0.9,589,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,60-79,quantile,0.975,600,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,80+,quantile,0.025,311,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,80+,quantile,0.1,314,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,80+,quantile,0.25,317,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,80+,quantile,0.5,323,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,80+,quantile,0.75,333,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,80+,quantile,0.9,347,COVID-19
-28 day ahead inc hosp,2021-08-27,DE,80+,quantile,0.975,370,COVID-19
-27 day ahead inc hosp,2021-08-28,DE,00-04,quantile,0.025,87,COVID-19
-27 day ahead inc hosp,2021-08-28,DE,00-04,quantile,0.1,87,COVID-19
-27 day ahead inc hosp,2021-08-28,DE,00-04,quantile,0.25,87,COVID-19
-27 day ahead inc hosp,2021-08-28,DE,00-04,quantile,0.5,87,COVID-19
-27 day ahead inc hosp,2021-08-28,DE,00-04,quantile,0.75,87,COVID-19
-27 day ahead inc hosp,2021-08-28,DE,00-04,quantile,0.9,88,COVID-19
-27 day ahead inc hosp,2021-08-28,DE,00-04,quantile,0.975,90,COVID-19
-27 day ahead inc hosp,2021-08-28,DE,00+,quantile,0.025,2884,COVID-19
-27 day ahead inc hosp,2021-08-28,DE,00+,quantile,0.1,2916,COVID-19
-27 day ahead inc hosp,2021-08-28,DE,00+,quantile,0.25,2955,COVID-19
-27 day ahead inc hosp,2021-08-28,DE,00+,quantile,0.5,3014,COVID-19
-27 day ahead inc hosp,2021-08-28,DE,00+,quantile,0.75,3096,COVID-19
-27 day ahead inc hosp,2021-08-28,DE,00+,quantile,0.9,3197,COVID-19
-27 day ahead inc hosp,2021-08-28,DE,00+,quantile,0.975,3352,COVID-19
-27 day ahead inc hosp,2021-08-28,DE,05-14,quantile,0.025,68,COVID-19
-27 day ahead inc hosp,2021-08-28,DE,05-14,quantile,0.1,68,COVID-19
-27 day ahead inc hosp,2021-08-28,DE,05-14,quantile,0.25,69,COVID-19
-27 day ahead inc hosp,2021-08-28,DE,05-14,quantile,0.5,69,COVID-19
-27 day ahead inc hosp,2021-08-28,DE,05-14,quantile,0.75,70,COVID-19
-27 day ahead inc hosp,2021-08-28,DE,05-14,quantile,0.9,70,COVID-19
-27 day ahead inc hosp,2021-08-28,DE,05-14,quantile,0.975,71,COVID-19
