target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-07-04,DE,00-04,quantile,0.025,7,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,00-04,quantile,0.1,7,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,00-04,quantile,0.25,7,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,00-04,quantile,0.5,8,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,00-04,quantile,0.75,9,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,00-04,quantile,0.9,10,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,00-04,quantile,0.975,11,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,00+,quantile,0.025,340,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,00+,quantile,0.1,341,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,00+,quantile,0.25,341,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,00+,quantile,0.5,342,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,00+,quantile,0.75,342,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,00+,quantile,0.9,343,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,00+,quantile,0.975,343,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,05-14,quantile,0.025,9,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,05-14,quantile,0.1,9,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,05-14,quantile,0.25,9,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,05-14,quantile,0.5,9,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,05-14,quantile,0.75,11,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,05-14,quantile,0.9,12,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,05-14,quantile,0.975,14,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,15-34,quantile,0.025,68,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,15-34,quantile,0.1,69,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,15-34,quantile,0.25,70,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,15-34,quantile,0.5,71,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,15-34,quantile,0.75,72,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,15-34,quantile,0.9,74,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,15-34,quantile,0.975,75,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,35-59,quantile,0.025,119,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,35-59,quantile,0.1,119,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,35-59,quantile,0.25,120,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,35-59,quantile,0.5,120,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,35-59,quantile,0.75,121,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,35-59,quantile,0.9,122,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,35-59,quantile,0.975,122,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,60-79,quantile,0.025,90,COVID-19
-28 day ahead inc hosp,2021-07-04,DE,60-79,quantile,0.1,91,COVID-19
