target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-08-02,DE,00-04,quantile,0.025,20,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,00-04,quantile,0.1,20,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,00-04,quantile,0.25,20,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,00-04,quantile,0.5,20,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,00-04,quantile,0.75,23,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,00-04,quantile,0.9,26,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,00-04,quantile,0.975,28,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,00+,quantile,0.025,754,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,00+,quantile,0.1,756,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,00+,quantile,0.25,762,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,00+,quantile,0.5,772,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,00+,quantile,0.75,789,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,00+,quantile,0.9,814,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,00+,quantile,0.975,860,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,05-14,quantile,0.025,20,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,05-14,quantile,0.1,20,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,05-14,quantile,0.25,20,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,05-14,quantile,0.5,20,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,05-14,quantile,0.75,22,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,05-14,quantile,0.9,23,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,05-14,quantile,0.975,25,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,15-34,quantile,0.025,169,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,15-34,quantile,0.1,169,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,15-34,quantile,0.25,169,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,15-34,quantile,0.5,169,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,15-34,quantile,0.75,170,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,15-34,quantile,0.9,171,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,15-34,quantile,0.975,174,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,35-59,quantile,0.025,279,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,35-59,quantile,0.1,279,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,35-59,quantile,0.25,281,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,35-59,quantile,0.5,285,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,35-59,quantile,0.75,291,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,35-59,quantile,0.9,301,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,35-59,quantile,0.975,318,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,60-79,quantile,0.025,171,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,60-79,quantile,0.1,173,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,60-79,quantile,0.25,175,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,60-79,quantile,0.5,179,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,60-79,quantile,0.75,187,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,60-79,quantile,0.9,199,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,60-79,quantile,0.975,224,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,80+,quantile,0.025,95,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,80+,quantile,0.1,95,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,80+,quantile,0.25,97,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,80+,quantile,0.5,99,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,80+,quantile,0.75,102,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,80+,quantile,0.9,107,COVID-19
-28 day ahead inc hosp,2021-08-02,DE,80+,quantile,0.975,115,COVID-19
-27 day ahead inc hosp,2021-08-03,DE,00-04,quantile,0.025,25,COVID-19
-27 day ahead inc hosp,2021-08-03,DE,00-04,quantile,0.1,25,COVID-19
-27 day ahead inc hosp,2021-08-03,DE,00-04,quantile,0.25,25,COVID-19
-27 day ahead inc hosp,2021-08-03,DE,00-04,quantile,0.5,25,COVID-19
-27 day ahead inc hosp,2021-08-03,DE,00-04,quantile,0.75,28,COVID-19
-27 day ahead inc hosp,2021-08-03,DE,00-04,quantile,0.9,31,COVID-19
-27 day ahead inc hosp,2021-08-03,DE,00-04,quantile,0.975,34,COVID-19
-27 day ahead inc hosp,2021-08-03,DE,00+,quantile,0.025,826,COVID-19
-27 day ahead inc hosp,2021-08-03,DE,00+,quantile,0.1,829,COVID-19
-27 day ahead inc hosp,2021-08-03,DE,00+,quantile,0.25,835,COVID-19
-27 day ahead inc hosp,2021-08-03,DE,00+,quantile,0.5,846,COVID-19
-27 day ahead inc hosp,2021-08-03,DE,00+,quantile,0.75,866,COVID-19
-27 day ahead inc hosp,2021-08-03,DE,00+,quantile,0.9,895,COVID-19
-27 day ahead inc hosp,2021-08-03,DE,00+,quantile,0.975,949,COVID-19
-27 day ahead inc hosp,2021-08-03,DE,05-14,quantile,0.025,19,COVID-19
-27 day ahead inc hosp,2021-08-03,DE,05-14,quantile,0.1,19,COVID-19
-27 day ahead inc hosp,2021-08-03,DE,05-14,quantile,0.25,19,COVID-19
-27 day ahead inc hosp,2021-08-03,DE,05-14,quantile,0.5,19,COVID-19
-27 day ahead inc hosp,2021-08-03,DE,05-14,quantile,0.75,21,COVID-19
-27 day ahead inc hosp,2021-08-03,DE,05-14,quantile,0.9,22,COVID-19
-27 day ahead inc hosp,2021-08-03,DE,05-14,quantile,0.975,24,COVID-19
