target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-07-12,DE,00-04,quantile,0.025,6,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,00-04,quantile,0.1,6,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,00-04,quantile,0.25,6,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,00-04,quantile,0.5,6,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,00-04,quantile,0.75,7,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,00-04,quantile,0.9,9,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,00-04,quantile,0.975,10,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,00+,quantile,0.025,352,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,00+,quantile,0.1,354,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,00+,quantile,0.25,356,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,00+,quantile,0.5,358,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,00+,quantile,0.75,362,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,00+,quantile,0.9,366,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,00+,quantile,0.975,372,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,05-14,quantile,0.025,6,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,05-14,quantile,0.1,6,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,05-14,quantile,0.25,6,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,05-14,quantile,0.5,7,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,05-14,quantile,0.75,11,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,05-14,quantile,0.9,15,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,05-14,quantile,0.975,19,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,15-34,quantile,0.025,76,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,15-34,quantile,0.1,76,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,15-34,quantile,0.25,76,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,15-34,quantile,0.5,76,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,15-34,quantile,0.75,77,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,15-34,quantile,0.9,79,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,15-34,quantile,0.975,81,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,35-59,quantile,0.025,126,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,35-59,quantile,0.1,127,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,35-59,quantile,0.25,128,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,35-59,quantile,0.5,129,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,35-59,quantile,0.75,131,COVID-19
-28 day ahead inc hosp,2021-07-12,DE,35-59,quantile,0.9,133,COVID-19
