target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-08-29,DE,00-04,quantile,0.025,84,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,00-04,quantile,0.1,84,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,00-04,quantile,0.25,84,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,00-04,quantile,0.5,84,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,00-04,quantile,0.75,85,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,00-04,quantile,0.9,86,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,00-04,quantile,0.975,87,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,00+,quantile,0.025,2990,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,00+,quantile,0.1,3025,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,00+,quantile,0.25,3070,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,00+,quantile,0.5,3143,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,00+,quantile,0.75,3251,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,00+,quantile,0.9,3391,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,00+,quantile,0.975,3619,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,05-14,quantile,0.025,66,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,05-14,quantile,0.1,67,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,05-14,quantile,0.25,67,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,05-14,quantile,0.5,68,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,05-14,quantile,0.75,68,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,05-14,quantile,0.9,69,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,05-14,quantile,0.975,70,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,15-34,quantile,0.025,641,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,15-34,quantile,0.1,649,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,15-34,quantile,0.25,658,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,15-34,quantile,0.5,674,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,15-34,quantile,0.75,696,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,15-34,quantile,0.9,724,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,15-34,quantile,0.975,768,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,35-59,quantile,0.025,1249,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,35-59,quantile,0.1,1265,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,35-59,quantile,0.25,1293,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,35-59,quantile,0.5,1358,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,35-59,quantile,0.75,1493,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,35-59,quantile,0.9,1737,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,35-59,quantile,0.975,2290,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,60-79,quantile,0.025,591,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,60-79,quantile,0.1,595,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,60-79,quantile,0.25,599,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,60-79,quantile,0.5,606,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,60-79,quantile,0.75,614,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,60-79,quantile,0.9,623,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,60-79,quantile,0.975,636,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,80+,quantile,0.025,340,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,80+,quantile,0.1,343,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,80+,quantile,0.25,347,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,80+,quantile,0.5,354,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,80+,quantile,0.75,365,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,80+,quantile,0.9,380,COVID-19
-28 day ahead inc hosp,2021-08-29,DE,80+,quantile,0.975,408,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,00-04,quantile,0.025,83,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,00-04,quantile,0.1,83,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,00-04,quantile,0.25,84,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,00-04,quantile,0.5,85,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,00-04,quantile,0.75,87,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,00-04,quantile,0.9,88,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,00-04,quantile,0.975,89,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,00+,quantile,0.025,3014,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,00+,quantile,0.1,3050,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,00+,quantile,0.25,3098,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,00+,quantile,0.5,3176,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,00+,quantile,0.75,3291,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,00+,quantile,0.9,3442,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,00+,quantile,0.975,3689,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,05-14,quantile,0.025,67,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,05-14,quantile,0.1,68,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,05-14,quantile,0.25,68,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,05-14,quantile,0.5,69,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,05-14,quantile,0.75,69,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,05-14,quantile,0.9,70,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,05-14,quantile,0.975,70,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,15-34,quantile,0.025,623,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,15-34,quantile,0.1,631,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,15-34,quantile,0.25,642,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,15-34,quantile,0.5,658,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,15-34,quantile,0.75,682,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,15-34,quantile,0.9,712,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,15-34,quantile,0.975,761,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,35-59,quantile,0.025,1270,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,35-59,quantile,0.1,1287,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,35-59,quantile,0.25,1318,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,35-59,quantile,0.5,1384,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,35-59,quantile,0.75,1519,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,35-59,quantile,0.9,1756,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,35-59,quantile,0.975,2283,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,60-79,quantile,0.025,599,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,60-79,quantile,0.1,604,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,60-79,quantile,0.25,609,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,60-79,quantile,0.5,616,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,60-79,quantile,0.75,626,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,60-79,quantile,0.9,638,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,60-79,quantile,0.975,655,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,80+,quantile,0.025,351,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,80+,quantile,0.1,353,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,80+,quantile,0.25,357,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,80+,quantile,0.5,363,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,80+,quantile,0.75,373,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,80+,quantile,0.9,386,COVID-19
-27 day ahead inc hosp,2021-08-30,DE,80+,quantile,0.975,408,COVID-19
-26 day ahead inc hosp,2021-08-31,DE,00-04,quantile,0.025,82,COVID-19
-26 day ahead inc hosp,2021-08-31,DE,00-04,quantile,0.1,82,COVID-19
-26 day ahead inc hosp,2021-08-31,DE,00-04,quantile,0.25,83,COVID-19
-26 day ahead inc hosp,2021-08-31,DE,00-04,quantile,0.5,84,COVID-19
-26 day ahead inc hosp,2021-08-31,DE,00-04,quantile,0.75,86,COVID-19
-26 day ahead inc hosp,2021-08-31,DE,00-04,quantile,0.9,87,COVID-19
-26 day ahead inc hosp,2021-08-31,DE,00-04,quantile,0.975,88,COVID-19
-26 day ahead inc hosp,2021-08-31,DE,00+,quantile,0.025,2979,COVID-19
-26 day ahead inc hosp,2021-08-31,DE,00+,quantile,0.1,3017,COVID-19
