target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-11-09,DE,00-04,quantile,0.025,99,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,00-04,quantile,0.1,99,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,00-04,quantile,0.25,99,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,00-04,quantile,0.5,99,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,00-04,quantile,0.75,100,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,00-04,quantile,0.9,101,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,00-04,quantile,0.975,103,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,00+,quantile,0.025,7212,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,00+,quantile,0.1,7242,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,00+,quantile,0.25,7276,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,00+,quantile,0.5,7322,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,00+,quantile,0.75,7379,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,00+,quantile,0.9,7442,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,00+,quantile,0.975,7528,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,05-14,quantile,0.025,117,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,05-14,quantile,0.1,118,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,05-14,quantile,0.25,120,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,05-14,quantile,0.5,122,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,05-14,quantile,0.75,123,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,05-14,quantile,0.9,125,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,05-14,quantile,0.975,127,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,15-34,quantile,0.025,589,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,15-34,quantile,0.1,591,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,15-34,quantile,0.25,594,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,15-34,quantile,0.5,598,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,15-34,quantile,0.75,603,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,15-34,quantile,0.9,609,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,15-34,quantile,0.975,618,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,35-59,quantile,0.025,1698,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,35-59,quantile,0.1,1705,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,35-59,quantile,0.25,1713,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,35-59,quantile,0.5,1723,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,35-59,quantile,0.75,1736,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,35-59,quantile,0.9,1750,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,35-59,quantile,0.975,1769,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,60-79,quantile,0.025,2355,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,60-79,quantile,0.1,2367,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,60-79,quantile,0.25,2383,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,60-79,quantile,0.5,2407,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,60-79,quantile,0.75,2443,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,60-79,quantile,0.9,2489,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,60-79,quantile,0.975,2563,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,80+,quantile,0.025,2311,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,80+,quantile,0.1,2321,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,80+,quantile,0.25,2338,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,80+,quantile,0.5,2374,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,80+,quantile,0.75,2445,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,80+,quantile,0.9,2564,COVID-19
-28 day ahead inc hosp,2021-11-09,DE,80+,quantile,0.975,2816,COVID-19
-27 day ahead inc hosp,2021-11-10,DE,00-04,quantile,0.025,107,COVID-19
-27 day ahead inc hosp,2021-11-10,DE,00-04,quantile,0.1,107,COVID-19
