target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-10-04,DE,00-04,quantile,0.025,73,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,00-04,quantile,0.1,74,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,00-04,quantile,0.25,74,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,00-04,quantile,0.5,74,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,00-04,quantile,0.75,75,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,00-04,quantile,0.9,75,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,00-04,quantile,0.975,75,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,00+,quantile,0.025,2556,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,00+,quantile,0.1,2583,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,00+,quantile,0.25,2613,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,00+,quantile,0.5,2656,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,00+,quantile,0.75,2712,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,00+,quantile,0.9,2776,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,00+,quantile,0.975,2868,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,05-14,quantile,0.025,56,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,05-14,quantile,0.1,57,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,05-14,quantile,0.25,58,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,05-14,quantile,0.5,58,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,05-14,quantile,0.75,59,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,05-14,quantile,0.9,59,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,05-14,quantile,0.975,60,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,15-34,quantile,0.025,379,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,15-34,quantile,0.1,383,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,15-34,quantile,0.25,389,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,15-34,quantile,0.5,401,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,15-34,quantile,0.75,423,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,15-34,quantile,0.9,458,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,15-34,quantile,0.975,528,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,35-59,quantile,0.025,807,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,35-59,quantile,0.1,817,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,35-59,quantile,0.25,829,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,35-59,quantile,0.5,847,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,35-59,quantile,0.75,872,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,35-59,quantile,0.9,903,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,35-59,quantile,0.975,950,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,60-79,quantile,0.025,634,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,60-79,quantile,0.1,641,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,60-79,quantile,0.25,652,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,60-79,quantile,0.5,678,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,60-79,quantile,0.75,733,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,60-79,quantile,0.9,834,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,60-79,quantile,0.975,1067,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,80+,quantile,0.025,568,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,80+,quantile,0.1,571,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,80+,quantile,0.25,578,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,80+,quantile,0.5,598,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,80+,quantile,0.75,655,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,80+,quantile,0.9,795,COVID-19
-28 day ahead inc hosp,2021-10-04,DE,80+,quantile,0.975,1225,COVID-19
-27 day ahead inc hosp,2021-10-05,DE,00-04,quantile,0.025,77,COVID-19
-27 day ahead inc hosp,2021-10-05,DE,00-04,quantile,0.1,77,COVID-19
-27 day ahead inc hosp,2021-10-05,DE,00-04,quantile,0.25,78,COVID-19
-27 day ahead inc hosp,2021-10-05,DE,00-04,quantile,0.5,78,COVID-19
-27 day ahead inc hosp,2021-10-05,DE,00-04,quantile,0.75,78,COVID-19
