target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-09-24,DE,00-04,quantile,0.025,72,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,00-04,quantile,0.1,72,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,00-04,quantile,0.25,72,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,00-04,quantile,0.5,73,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,00-04,quantile,0.75,73,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,00-04,quantile,0.9,73,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,00-04,quantile,0.975,74,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,00+,quantile,0.025,2503,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,00+,quantile,0.1,2537,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,00+,quantile,0.25,2585,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,00+,quantile,0.5,2667,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,00+,quantile,0.75,2798,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,00+,quantile,0.9,2979,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,00+,quantile,0.975,3294,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,05-14,quantile,0.025,64,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,05-14,quantile,0.1,65,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,05-14,quantile,0.25,65,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,05-14,quantile,0.5,66,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,05-14,quantile,0.75,66,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,05-14,quantile,0.9,67,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,05-14,quantile,0.975,67,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,15-34,quantile,0.025,411,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,15-34,quantile,0.1,416,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,15-34,quantile,0.25,425,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,15-34,quantile,0.5,444,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,15-34,quantile,0.75,478,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,15-34,quantile,0.9,533,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,15-34,quantile,0.975,645,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,35-59,quantile,0.025,828,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,35-59,quantile,0.1,840,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,35-59,quantile,0.25,859,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,35-59,quantile,0.5,894,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,35-59,quantile,0.75,955,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,35-59,quantile,0.9,1048,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,35-59,quantile,0.975,1223,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,60-79,quantile,0.025,656,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,60-79,quantile,0.1,664,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,60-79,quantile,0.25,678,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,60-79,quantile,0.5,711,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,60-79,quantile,0.75,780,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,60-79,quantile,0.9,907,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,60-79,quantile,0.975,1201,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,80+,quantile,0.025,453,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,80+,quantile,0.1,457,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,80+,quantile,0.25,464,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,80+,quantile,0.5,481,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,80+,quantile,0.75,519,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,80+,quantile,0.9,594,COVID-19
-28 day ahead inc hosp,2021-09-24,DE,80+,quantile,0.975,775,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,00-04,quantile,0.025,74,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,00-04,quantile,0.1,75,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,00-04,quantile,0.25,75,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,00-04,quantile,0.5,75,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,00-04,quantile,0.75,76,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,00-04,quantile,0.9,76,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,00-04,quantile,0.975,77,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,00+,quantile,0.025,2483,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,00+,quantile,0.1,2522,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,00+,quantile,0.25,2577,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,00+,quantile,0.5,2675,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,00+,quantile,0.75,2835,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,00+,quantile,0.9,3062,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,00+,quantile,0.975,3466,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,05-14,quantile,0.025,58,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,05-14,quantile,0.1,59,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,05-14,quantile,0.25,59,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,05-14,quantile,0.5,60,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,05-14,quantile,0.75,61,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,05-14,quantile,0.9,61,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,05-14,quantile,0.975,62,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,15-34,quantile,0.025,400,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,15-34,quantile,0.1,406,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,15-34,quantile,0.25,418,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,15-34,quantile,0.5,445,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,15-34,quantile,0.75,505,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,15-34,quantile,0.9,619,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,15-34,quantile,0.975,890,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,35-59,quantile,0.025,845,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,35-59,quantile,0.1,859,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,35-59,quantile,0.25,882,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,35-59,quantile,0.5,926,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,35-59,quantile,0.75,1005,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,35-59,quantile,0.9,1130,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,35-59,quantile,0.975,1375,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,60-79,quantile,0.025,640,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,60-79,quantile,0.1,648,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,60-79,quantile,0.25,663,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,60-79,quantile,0.5,696,COVID-19
-27 day ahead inc hosp,2021-09-25,DE,60-79,quantile,0.75,766,COVID-19
