target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-11-02,DE,00-04,quantile,0.025,79,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,00-04,quantile,0.1,79,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,00-04,quantile,0.25,79,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,00-04,quantile,0.5,80,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,00-04,quantile,0.75,82,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,00-04,quantile,0.9,84,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,00-04,quantile,0.975,86,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,00+,quantile,0.025,5683,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,00+,quantile,0.1,5711,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,00+,quantile,0.25,5744,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,00+,quantile,0.5,5791,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,00+,quantile,0.75,5854,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,00+,quantile,0.9,5927,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,00+,quantile,0.975,6033,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,05-14,quantile,0.025,70,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,05-14,quantile,0.1,70,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,05-14,quantile,0.25,71,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,05-14,quantile,0.5,73,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,05-14,quantile,0.75,75,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,05-14,quantile,0.9,76,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,05-14,quantile,0.975,78,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,15-34,quantile,0.025,514,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,15-34,quantile,0.1,517,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,15-34,quantile,0.25,522,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,15-34,quantile,0.5,531,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,15-34,quantile,0.75,545,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,15-34,quantile,0.9,566,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,15-34,quantile,0.975,603,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,35-59,quantile,0.025,1458,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,35-59,quantile,0.1,1466,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,35-59,quantile,0.25,1475,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,35-59,quantile,0.5,1490,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,35-59,quantile,0.75,1512,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,35-59,quantile,0.9,1540,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,35-59,quantile,0.975,1586,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,60-79,quantile,0.025,1808,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,60-79,quantile,0.1,1820,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,60-79,quantile,0.25,1834,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,60-79,quantile,0.5,1854,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,60-79,quantile,0.75,1881,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,60-79,quantile,0.9,1913,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,60-79,quantile,0.975,1960,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,80+,quantile,0.025,1731,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,80+,quantile,0.1,1736,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,80+,quantile,0.25,1745,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,80+,quantile,0.5,1763,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,80+,quantile,0.75,1800,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,80+,quantile,0.9,1864,COVID-19
-28 day ahead inc hosp,2021-11-02,DE,80+,quantile,0.975,2002,COVID-19
-27 day ahead inc hosp,2021-11-03,DE,00-04,quantile,0.025,72,COVID-19
-27 day ahead inc hosp,2021-11-03,DE,00-04,quantile,0.1,72,COVID-19
-27 day ahead inc hosp,2021-11-03,DE,00-04,quantile,0.25,72,COVID-19
-27 day ahead inc hosp,2021-11-03,DE,00-04,quantile,0.5,73,COVID-19
-27 day ahead inc hosp,2021-11-03,DE,00-04,quantile,0.75,75,COVID-19
-27 day ahead inc hosp,2021-11-03,DE,00-04,quantile,0.9,77,COVID-19
-27 day ahead inc hosp,2021-11-03,DE,00-04,quantile,0.975,79,COVID-19
-27 day ahead inc hosp,2021-11-03,DE,00+,quantile,0.025,5865,COVID-19
-27 day ahead inc hosp,2021-11-03,DE,00+,quantile,0.1,5894,COVID-19
-27 day ahead inc hosp,2021-11-03,DE,00+,quantile,0.25,5928,COVID-19
-27 day ahead inc hosp,2021-11-03,DE,00+,quantile,0.5,5977,COVID-19
-27 day ahead inc hosp,2021-11-03,DE,00+,quantile,0.75,6041,COVID-19
-27 day ahead inc hosp,2021-11-03,DE,00+,quantile,0.9,6116,COVID-19
-27 day ahead inc hosp,2021-11-03,DE,00+,quantile,0.975,6225,COVID-19
-27 day ahead inc hosp,2021-11-03,DE,05-14,quantile,0.025,75,COVID-19
-27 day ahead inc hosp,2021-11-03,DE,05-14,quantile,0.1,76,COVID-19
-27 day ahead inc hosp,2021-11-03,DE,05-14,quantile,0.25,78,COVID-19
-27 day ahead inc hosp,2021-11-03,DE,05-14,quantile,0.5,80,COVID-19
-27 day ahead inc hosp,2021-11-03,DE,05-14,quantile,0.75,82,COVID-19
-27 day ahead inc hosp,2021-11-03,DE,05-14,quantile,0.9,83,COVID-19
