target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-09-01,DE,00-04,quantile,0.025,76,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,00-04,quantile,0.1,76,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,00-04,quantile,0.25,76,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,00-04,quantile,0.5,77,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,00-04,quantile,0.75,79,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,00-04,quantile,0.9,80,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,00-04,quantile,0.975,81,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,00+,quantile,0.025,2998,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,00+,quantile,0.1,3029,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,00+,quantile,0.25,3069,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,00+,quantile,0.5,3131,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,00+,quantile,0.75,3221,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,00+,quantile,0.9,3336,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,00+,quantile,0.975,3520,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,05-14,quantile,0.025,73,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,05-14,quantile,0.1,73,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,05-14,quantile,0.25,74,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,05-14,quantile,0.5,74,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,05-14,quantile,0.75,75,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,05-14,quantile,0.9,76,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,05-14,quantile,0.975,76,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,15-34,quantile,0.025,577,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,15-34,quantile,0.1,583,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,15-34,quantile,0.25,591,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,15-34,quantile,0.5,604,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,15-34,quantile,0.75,623,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,15-34,quantile,0.9,647,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,15-34,quantile,0.975,687,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,35-59,quantile,0.025,1225,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,35-59,quantile,0.1,1238,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,35-59,quantile,0.25,1261,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,35-59,quantile,0.5,1314,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,35-59,quantile,0.75,1423,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,35-59,quantile,0.9,1620,COVID-19
-28 day ahead inc hosp,2021-09-01,DE,35-59,quantile,0.975,2064,COVID-19
