target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-08-05,DE,00-04,quantile,0.025,23,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,00-04,quantile,0.1,23,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,00-04,quantile,0.25,23,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,00-04,quantile,0.5,23,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,00-04,quantile,0.75,25,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,00-04,quantile,0.9,28,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,00-04,quantile,0.975,30,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,00+,quantile,0.025,853,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,00+,quantile,0.1,860,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,00+,quantile,0.25,868,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,00+,quantile,0.5,881,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,00+,quantile,0.75,901,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,00+,quantile,0.9,927,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,00+,quantile,0.975,969,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,05-14,quantile,0.025,14,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,05-14,quantile,0.1,14,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,05-14,quantile,0.25,14,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,05-14,quantile,0.5,15,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,05-14,quantile,0.75,16,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,05-14,quantile,0.9,17,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,05-14,quantile,0.975,19,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,15-34,quantile,0.025,194,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,15-34,quantile,0.1,195,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,15-34,quantile,0.25,197,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,15-34,quantile,0.5,201,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,15-34,quantile,0.75,206,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,15-34,quantile,0.9,213,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,15-34,quantile,0.975,225,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,35-59,quantile,0.025,326,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,35-59,quantile,0.1,328,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,35-59,quantile,0.25,330,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,35-59,quantile,0.5,334,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,35-59,quantile,0.75,340,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,35-59,quantile,0.9,348,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,35-59,quantile,0.975,361,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,60-79,quantile,0.025,190,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,60-79,quantile,0.1,191,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,60-79,quantile,0.25,194,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,60-79,quantile,0.5,198,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,60-79,quantile,0.75,205,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,60-79,quantile,0.9,214,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,60-79,quantile,0.975,231,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,80+,quantile,0.025,105,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,80+,quantile,0.1,107,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,80+,quantile,0.25,108,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,80+,quantile,0.5,110,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,80+,quantile,0.75,113,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,80+,quantile,0.9,118,COVID-19
-28 day ahead inc hosp,2021-08-05,DE,80+,quantile,0.975,124,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,00-04,quantile,0.025,22,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,00-04,quantile,0.1,22,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,00-04,quantile,0.25,22,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,00-04,quantile,0.5,22,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,00-04,quantile,0.75,25,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,00-04,quantile,0.9,27,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,00-04,quantile,0.975,29,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,00+,quantile,0.025,881,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,00+,quantile,0.1,888,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,00+,quantile,0.25,898,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,00+,quantile,0.5,914,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,00+,quantile,0.75,939,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,00+,quantile,0.9,973,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,00+,quantile,0.975,1030,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,05-14,quantile,0.025,15,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,05-14,quantile,0.1,15,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,05-14,quantile,0.25,15,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,05-14,quantile,0.5,16,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,05-14,quantile,0.75,17,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,05-14,quantile,0.9,19,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,05-14,quantile,0.975,20,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,15-34,quantile,0.025,220,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,15-34,quantile,0.1,220,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,15-34,quantile,0.25,222,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,15-34,quantile,0.5,226,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,15-34,quantile,0.75,232,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,15-34,quantile,0.9,240,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,15-34,quantile,0.975,254,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,35-59,quantile,0.025,322,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,35-59,quantile,0.1,324,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,35-59,quantile,0.25,327,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,35-59,quantile,0.5,332,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,35-59,quantile,0.75,339,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,35-59,quantile,0.9,349,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,35-59,quantile,0.975,366,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,60-79,quantile,0.025,191,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,60-79,quantile,0.1,194,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,60-79,quantile,0.25,197,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,60-79,quantile,0.5,203,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,60-79,quantile,0.75,212,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,60-79,quantile,0.9,227,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,60-79,quantile,0.975,252,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,80+,quantile,0.025,110,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,80+,quantile,0.1,112,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,80+,quantile,0.25,113,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,80+,quantile,0.5,116,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,80+,quantile,0.75,120,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,80+,quantile,0.9,125,COVID-19
-27 day ahead inc hosp,2021-08-06,DE,80+,quantile,0.975,133,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,00-04,quantile,0.025,23,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,00-04,quantile,0.1,23,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,00-04,quantile,0.25,23,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,00-04,quantile,0.5,23,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,00-04,quantile,0.75,26,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,00-04,quantile,0.9,28,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,00-04,quantile,0.975,31,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,00+,quantile,0.025,899,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,00+,quantile,0.1,907,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,00+,quantile,0.25,918,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,00+,quantile,0.5,937,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,00+,quantile,0.75,966,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,00+,quantile,0.9,1007,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,00+,quantile,0.975,1077,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,05-14,quantile,0.025,16,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,05-14,quantile,0.1,16,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,05-14,quantile,0.25,16,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,05-14,quantile,0.5,17,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,05-14,quantile,0.75,19,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,05-14,quantile,0.9,20,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,05-14,quantile,0.975,21,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,15-34,quantile,0.025,226,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,15-34,quantile,0.1,227,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,15-34,quantile,0.25,230,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,15-34,quantile,0.5,234,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,15-34,quantile,0.75,242,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,15-34,quantile,0.9,253,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,15-34,quantile,0.975,273,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,35-59,quantile,0.025,332,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,35-59,quantile,0.1,335,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,35-59,quantile,0.25,338,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,35-59,quantile,0.5,344,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,35-59,quantile,0.75,354,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,35-59,quantile,0.9,367,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,35-59,quantile,0.975,391,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,60-79,quantile,0.025,184,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,60-79,quantile,0.1,187,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,60-79,quantile,0.25,190,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,60-79,quantile,0.5,196,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,60-79,quantile,0.75,207,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,60-79,quantile,0.9,222,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,60-79,quantile,0.975,250,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,80+,quantile,0.025,117,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,80+,quantile,0.1,118,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,80+,quantile,0.25,119,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,80+,quantile,0.5,122,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,80+,quantile,0.75,126,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,80+,quantile,0.9,132,COVID-19
-26 day ahead inc hosp,2021-08-07,DE,80+,quantile,0.975,141,COVID-19
-25 day ahead inc hosp,2021-08-08,DE,00-04,quantile,0.025,20,COVID-19
-25 day ahead inc hosp,2021-08-08,DE,00-04,quantile,0.1,20,COVID-19
-25 day ahead inc hosp,2021-08-08,DE,00-04,quantile,0.25,20,COVID-19
-25 day ahead inc hosp,2021-08-08,DE,00-04,quantile,0.5,20,COVID-19
-25 day ahead inc hosp,2021-08-08,DE,00-04,quantile,0.75,23,COVID-19
-25 day ahead inc hosp,2021-08-08,DE,00-04,quantile,0.9,25,COVID-19
-25 day ahead inc hosp,2021-08-08,DE,00-04,quantile,0.975,28,COVID-19
-25 day ahead inc hosp,2021-08-08,DE,00+,quantile,0.025,931,COVID-19
-25 day ahead inc hosp,2021-08-08,DE,00+,quantile,0.1,940,COVID-19
-25 day ahead inc hosp,2021-08-08,DE,00+,quantile,0.25,952,COVID-19
-25 day ahead inc hosp,2021-08-08,DE,00+,quantile,0.5,972,COVID-19
-25 day ahead inc hosp,2021-08-08,DE,00+,quantile,0.75,1005,COVID-19
-25 day ahead inc hosp,2021-08-08,DE,00+,quantile,0.9,1050,COVID-19
