target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-09-11,DE,00-04,quantile,0.025,100,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,00-04,quantile,0.1,100,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,00-04,quantile,0.25,101,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,00-04,quantile,0.5,102,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,00-04,quantile,0.75,102,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,00-04,quantile,0.9,103,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,00-04,quantile,0.975,103,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,00+,quantile,0.025,3194,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,00+,quantile,0.1,3236,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,00+,quantile,0.25,3289,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,00+,quantile,0.5,3374,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,00+,quantile,0.75,3496,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,00+,quantile,0.9,3653,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,00+,quantile,0.975,3904,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,05-14,quantile,0.025,85,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,05-14,quantile,0.1,85,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,05-14,quantile,0.25,85,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,05-14,quantile,0.5,85,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,05-14,quantile,0.75,85,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,05-14,quantile,0.9,85,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,05-14,quantile,0.975,86,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,15-34,quantile,0.025,540,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,15-34,quantile,0.1,548,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,15-34,quantile,0.25,559,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,15-34,quantile,0.5,579,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,15-34,quantile,0.75,612,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,15-34,quantile,0.9,658,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,15-34,quantile,0.975,740,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,35-59,quantile,0.025,1176,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,35-59,quantile,0.1,1191,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,35-59,quantile,0.25,1216,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,35-59,quantile,0.5,1272,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,35-59,quantile,0.75,1387,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,35-59,quantile,0.9,1591,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,35-59,quantile,0.975,2045,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,60-79,quantile,0.025,757,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,60-79,quantile,0.1,767,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,60-79,quantile,0.25,782,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,60-79,quantile,0.5,807,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,60-79,quantile,0.75,847,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,60-79,quantile,0.9,905,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,60-79,quantile,0.975,1007,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,80+,quantile,0.025,501,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,80+,quantile,0.1,506,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,80+,quantile,0.25,514,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,80+,quantile,0.5,530,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,80+,quantile,0.75,559,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,80+,quantile,0.9,607,COVID-19
-28 day ahead inc hosp,2021-09-11,DE,80+,quantile,0.975,702,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,00-04,quantile,0.025,101,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,00-04,quantile,0.1,101,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,00-04,quantile,0.25,102,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,00-04,quantile,0.5,102,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,00-04,quantile,0.75,103,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,00-04,quantile,0.9,104,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,00-04,quantile,0.975,104,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,00+,quantile,0.025,3146,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,00+,quantile,0.1,3189,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,00+,quantile,0.25,3245,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,00+,quantile,0.5,3336,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,00+,quantile,0.75,3474,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,00+,quantile,0.9,3656,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,00+,quantile,0.975,3955,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,05-14,quantile,0.025,82,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,05-14,quantile,0.1,82,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,05-14,quantile,0.25,82,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,05-14,quantile,0.5,82,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,05-14,quantile,0.75,83,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,05-14,quantile,0.9,83,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,05-14,quantile,0.975,83,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,15-34,quantile,0.025,533,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,15-34,quantile,0.1,541,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,15-34,quantile,0.25,553,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,15-34,quantile,0.5,573,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,15-34,quantile,0.75,607,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,15-34,quantile,0.9,655,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,15-34,quantile,0.975,742,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,35-59,quantile,0.025,1135,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,35-59,quantile,0.1,1150,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,35-59,quantile,0.25,1177,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,35-59,quantile,0.5,1234,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,35-59,quantile,0.75,1349,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,35-59,quantile,0.9,1546,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,35-59,quantile,0.975,1973,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,60-79,quantile,0.025,752,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,60-79,quantile,0.1,762,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,60-79,quantile,0.25,776,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,60-79,quantile,0.5,801,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,60-79,quantile,0.75,841,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,60-79,quantile,0.9,898,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,60-79,quantile,0.975,1001,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,80+,quantile,0.025,517,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,80+,quantile,0.1,522,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,80+,quantile,0.25,529,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,80+,quantile,0.5,544,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,80+,quantile,0.75,569,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,80+,quantile,0.9,608,COVID-19
-27 day ahead inc hosp,2021-09-12,DE,80+,quantile,0.975,682,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,00-04,quantile,0.025,96,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,00-04,quantile,0.1,96,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,00-04,quantile,0.25,97,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,00-04,quantile,0.5,97,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,00-04,quantile,0.75,98,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,00-04,quantile,0.9,99,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,00-04,quantile,0.975,99,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,00+,quantile,0.025,3126,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,00+,quantile,0.1,3170,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,00+,quantile,0.25,3231,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,00+,quantile,0.5,3333,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,00+,quantile,0.75,3491,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,00+,quantile,0.9,3707,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,00+,quantile,0.975,4075,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,05-14,quantile,0.025,82,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,05-14,quantile,0.1,82,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,05-14,quantile,0.25,82,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,05-14,quantile,0.5,82,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,05-14,quantile,0.75,83,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,05-14,quantile,0.9,83,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,05-14,quantile,0.975,83,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,15-34,quantile,0.025,535,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,15-34,quantile,0.1,543,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,15-34,quantile,0.25,555,COVID-19
-26 day ahead inc hosp,2021-09-13,DE,15-34,quantile,0.5,579,COVID-19
