target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-09-27,DE,00-04,quantile,0.025,72,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,00-04,quantile,0.1,72,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,00-04,quantile,0.25,72,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,00-04,quantile,0.5,72,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,00-04,quantile,0.75,73,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,00-04,quantile,0.9,73,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,00-04,quantile,0.975,73,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,00+,quantile,0.025,2508,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,00+,quantile,0.1,2546,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,00+,quantile,0.25,2592,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,00+,quantile,0.5,2660,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,00+,quantile,0.75,2752,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,00+,quantile,0.9,2861,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,00+,quantile,0.975,3025,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,05-14,quantile,0.025,58,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,05-14,quantile,0.1,59,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,05-14,quantile,0.25,60,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,05-14,quantile,0.5,60,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,05-14,quantile,0.75,61,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,05-14,quantile,0.9,61,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,05-14,quantile,0.975,62,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,15-34,quantile,0.025,391,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,15-34,quantile,0.1,399,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,15-34,quantile,0.25,410,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,15-34,quantile,0.5,434,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,15-34,quantile,0.75,477,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,15-34,quantile,0.9,547,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,15-34,quantile,0.975,688,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,35-59,quantile,0.025,826,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,35-59,quantile,0.1,839,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,35-59,quantile,0.25,856,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,35-59,quantile,0.5,882,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,35-59,quantile,0.75,921,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,35-59,quantile,0.9,970,COVID-19
-28 day ahead inc hosp,2021-09-27,DE,35-59,quantile,0.975,1049,COVID-19
