target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-10-08,DE,00-04,quantile,0.025,48,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,00-04,quantile,0.1,48,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,00-04,quantile,0.25,48,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,00-04,quantile,0.5,48,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,00-04,quantile,0.75,48,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,00-04,quantile,0.9,48,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,00-04,quantile,0.975,49,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,00+,quantile,0.025,2443,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,00+,quantile,0.1,2460,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,00+,quantile,0.25,2480,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,00+,quantile,0.5,2508,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,00+,quantile,0.75,2544,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,00+,quantile,0.9,2585,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,00+,quantile,0.975,2643,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,05-14,quantile,0.025,44,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,05-14,quantile,0.1,44,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,05-14,quantile,0.25,45,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,05-14,quantile,0.5,46,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,05-14,quantile,0.75,47,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,05-14,quantile,0.9,47,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,05-14,quantile,0.975,48,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,15-34,quantile,0.025,299,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,15-34,quantile,0.1,302,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,15-34,quantile,0.25,306,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,15-34,quantile,0.5,314,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,15-34,quantile,0.75,328,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,15-34,quantile,0.9,348,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,15-34,quantile,0.975,388,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,35-59,quantile,0.025,752,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,35-59,quantile,0.1,758,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,35-59,quantile,0.25,765,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,35-59,quantile,0.5,774,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,35-59,quantile,0.75,787,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,35-59,quantile,0.9,801,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,35-59,quantile,0.975,821,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,60-79,quantile,0.025,686,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,60-79,quantile,0.1,689,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,60-79,quantile,0.25,695,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,60-79,quantile,0.5,708,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,60-79,quantile,0.75,735,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,60-79,quantile,0.9,785,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,60-79,quantile,0.975,897,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,80+,quantile,0.025,584,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,80+,quantile,0.1,587,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,80+,quantile,0.25,595,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,80+,quantile,0.5,618,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,80+,quantile,0.75,686,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,80+,quantile,0.9,848,COVID-19
-28 day ahead inc hosp,2021-10-08,DE,80+,quantile,0.975,1341,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,00-04,quantile,0.025,43,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,00-04,quantile,0.1,43,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,00-04,quantile,0.25,43,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,00-04,quantile,0.5,43,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,00-04,quantile,0.75,43,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,00-04,quantile,0.9,43,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,00-04,quantile,0.975,44,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,00+,quantile,0.025,2529,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,00+,quantile,0.1,2545,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,00+,quantile,0.25,2562,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,00+,quantile,0.5,2585,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,00+,quantile,0.75,2613,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,00+,quantile,0.9,2644,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,00+,quantile,0.975,2685,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,05-14,quantile,0.025,48,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,05-14,quantile,0.1,48,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,05-14,quantile,0.25,48,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,05-14,quantile,0.5,49,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,05-14,quantile,0.75,50,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,05-14,quantile,0.9,51,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,05-14,quantile,0.975,52,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,15-34,quantile,0.025,309,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,15-34,quantile,0.1,311,COVID-19
-27 day ahead inc hosp,2021-10-09,DE,15-34,quantile,0.25,315,COVID-19
