target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-09-13,DE,00-04,quantile,0.025,96,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,00-04,quantile,0.1,96,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,00-04,quantile,0.25,97,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,00-04,quantile,0.5,97,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,00-04,quantile,0.75,98,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,00-04,quantile,0.9,99,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,00-04,quantile,0.975,99,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,00+,quantile,0.025,3144,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,00+,quantile,0.1,3189,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,00+,quantile,0.25,3248,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,00+,quantile,0.5,3341,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,00+,quantile,0.75,3478,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,00+,quantile,0.9,3655,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,00+,quantile,0.975,3941,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,05-14,quantile,0.025,82,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,05-14,quantile,0.1,83,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,05-14,quantile,0.25,83,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,05-14,quantile,0.5,84,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,05-14,quantile,0.75,84,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,05-14,quantile,0.9,85,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,05-14,quantile,0.975,85,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,15-34,quantile,0.025,540,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,15-34,quantile,0.1,549,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,15-34,quantile,0.25,562,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,15-34,quantile,0.5,586,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,15-34,quantile,0.75,625,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,15-34,quantile,0.9,681,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,15-34,quantile,0.975,783,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,35-59,quantile,0.025,1112,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,35-59,quantile,0.1,1127,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,35-59,quantile,0.25,1155,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,35-59,quantile,0.5,1218,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,35-59,quantile,0.75,1356,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,35-59,quantile,0.9,1611,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,35-59,quantile,0.975,2207,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,60-79,quantile,0.025,757,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,60-79,quantile,0.1,767,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,60-79,quantile,0.25,781,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,60-79,quantile,0.5,807,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,60-79,quantile,0.75,848,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,60-79,quantile,0.9,906,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,60-79,quantile,0.975,1009,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,80+,quantile,0.025,517,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,80+,quantile,0.1,522,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,80+,quantile,0.25,530,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,80+,quantile,0.5,549,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,80+,quantile,0.75,587,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,80+,quantile,0.9,653,COVID-19
-28 day ahead inc hosp,2021-09-13,DE,80+,quantile,0.975,799,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,00-04,quantile,0.025,90,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,00-04,quantile,0.1,90,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,00-04,quantile,0.25,91,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,00-04,quantile,0.5,91,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,00-04,quantile,0.75,92,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,00-04,quantile,0.9,93,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,00-04,quantile,0.975,93,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,00+,quantile,0.025,3127,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,00+,quantile,0.1,3175,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,00+,quantile,0.25,3237,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,00+,quantile,0.5,3341,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,00+,quantile,0.75,3497,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,00+,quantile,0.9,3705,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,00+,quantile,0.975,4049,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,05-14,quantile,0.025,70,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,05-14,quantile,0.1,71,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,05-14,quantile,0.25,71,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,05-14,quantile,0.5,72,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,05-14,quantile,0.75,72,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,05-14,quantile,0.9,73,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,05-14,quantile,0.975,73,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,15-34,quantile,0.025,527,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,15-34,quantile,0.1,537,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,15-34,quantile,0.25,551,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,15-34,quantile,0.5,576,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,15-34,quantile,0.75,617,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,15-34,quantile,0.9,678,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,15-34,quantile,0.975,790,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,35-59,quantile,0.025,1120,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,35-59,quantile,0.1,1136,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,35-59,quantile,0.25,1165,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,35-59,quantile,0.5,1228,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,35-59,quantile,0.75,1358,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,35-59,quantile,0.9,1590,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,35-59,quantile,0.975,2109,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,60-79,quantile,0.025,760,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,60-79,quantile,0.1,771,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,60-79,quantile,0.25,786,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,60-79,quantile,0.5,813,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,60-79,quantile,0.75,856,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,60-79,quantile,0.9,918,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,60-79,quantile,0.975,1027,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,80+,quantile,0.025,529,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,80+,quantile,0.1,534,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,80+,quantile,0.25,543,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,80+,quantile,0.5,561,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,80+,quantile,0.75,597,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,80+,quantile,0.9,657,COVID-19
-27 day ahead inc hosp,2021-09-14,DE,80+,quantile,0.975,781,COVID-19
-26 day ahead inc hosp,2021-09-15,DE,00-04,quantile,0.025,87,COVID-19
-26 day ahead inc hosp,2021-09-15,DE,00-04,quantile,0.1,88,COVID-19
-26 day ahead inc hosp,2021-09-15,DE,00-04,quantile,0.25,88,COVID-19
