target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-07-09,DE,00-04,quantile,0.025,2,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,00-04,quantile,0.1,2,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,00-04,quantile,0.25,2,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,00-04,quantile,0.5,2,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,00-04,quantile,0.75,3,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,00-04,quantile,0.9,4,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,00-04,quantile,0.975,6,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,00+,quantile,0.025,314,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,00+,quantile,0.1,315,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,00+,quantile,0.25,316,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,00+,quantile,0.5,316,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,00+,quantile,0.75,317,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,00+,quantile,0.9,318,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,00+,quantile,0.975,319,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,05-14,quantile,0.025,2,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,05-14,quantile,0.1,2,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,05-14,quantile,0.25,2,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,05-14,quantile,0.5,3,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,05-14,quantile,0.75,6,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,05-14,quantile,0.9,9,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,05-14,quantile,0.975,12,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,15-34,quantile,0.025,76,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,15-34,quantile,0.1,76,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,15-34,quantile,0.25,76,COVID-19
-28 day ahead inc hosp,2021-07-09,DE,15-34,quantile,0.5,76,COVID-19
