target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-10-18,DE,00-04,quantile,0.025,47,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,00-04,quantile,0.1,47,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,00-04,quantile,0.25,47,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,00-04,quantile,0.5,48,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,00-04,quantile,0.75,49,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,00-04,quantile,0.9,50,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,00-04,quantile,0.975,52,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,00+,quantile,0.025,3052,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,00+,quantile,0.1,3072,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,00+,quantile,0.25,3095,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,00+,quantile,0.5,3126,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,00+,quantile,0.75,3165,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,00+,quantile,0.9,3208,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,00+,quantile,0.975,3270,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,05-14,quantile,0.025,57,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,05-14,quantile,0.1,58,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,05-14,quantile,0.25,59,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,05-14,quantile,0.5,60,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,05-14,quantile,0.75,61,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,05-14,quantile,0.9,62,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,05-14,quantile,0.975,63,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,15-34,quantile,0.025,379,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,15-34,quantile,0.1,380,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,15-34,quantile,0.25,383,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,15-34,quantile,0.5,390,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,15-34,quantile,0.75,404,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,15-34,quantile,0.9,427,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,15-34,quantile,0.975,473,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,35-59,quantile,0.025,853,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,35-59,quantile,0.1,859,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,35-59,quantile,0.25,866,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,35-59,quantile,0.5,876,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,35-59,quantile,0.75,889,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,35-59,quantile,0.9,904,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,35-59,quantile,0.975,926,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,60-79,quantile,0.025,920,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,60-79,quantile,0.1,928,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,60-79,quantile,0.25,940,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,60-79,quantile,0.5,960,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,60-79,quantile,0.75,993,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,60-79,quantile,0.9,1040,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,60-79,quantile,0.975,1122,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,80+,quantile,0.025,764,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,80+,quantile,0.1,767,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,80+,quantile,0.25,774,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,80+,quantile,0.5,791,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,80+,quantile,0.75,831,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,80+,quantile,0.9,916,COVID-19
-28 day ahead inc hosp,2021-10-18,DE,80+,quantile,0.975,1138,COVID-19
-27 day ahead inc hosp,2021-10-19,DE,00-04,quantile,0.025,48,COVID-19
-27 day ahead inc hosp,2021-10-19,DE,00-04,quantile,0.1,48,COVID-19
-27 day ahead inc hosp,2021-10-19,DE,00-04,quantile,0.25,48,COVID-19
-27 day ahead inc hosp,2021-10-19,DE,00-04,quantile,0.5,48,COVID-19
-27 day ahead inc hosp,2021-10-19,DE,00-04,quantile,0.75,49,COVID-19
-27 day ahead inc hosp,2021-10-19,DE,00-04,quantile,0.9,51,COVID-19
-27 day ahead inc hosp,2021-10-19,DE,00-04,quantile,0.975,52,COVID-19
