target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-09-12,DE,00-04,quantile,0.025,101,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,00-04,quantile,0.1,101,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,00-04,quantile,0.25,102,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,00-04,quantile,0.5,102,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,00-04,quantile,0.75,103,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,00-04,quantile,0.9,104,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,00-04,quantile,0.975,104,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,00+,quantile,0.025,3154,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,00+,quantile,0.1,3197,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,00+,quantile,0.25,3252,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,00+,quantile,0.5,3339,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,00+,quantile,0.75,3467,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,00+,quantile,0.9,3631,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,00+,quantile,0.975,3893,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,05-14,quantile,0.025,82,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,05-14,quantile,0.1,82,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,05-14,quantile,0.25,82,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,05-14,quantile,0.5,82,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,05-14,quantile,0.75,83,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,05-14,quantile,0.9,83,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,05-14,quantile,0.975,84,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,15-34,quantile,0.025,534,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,15-34,quantile,0.1,543,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,15-34,quantile,0.25,555,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,15-34,quantile,0.5,577,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,15-34,quantile,0.75,614,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,15-34,quantile,0.9,667,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,15-34,quantile,0.975,762,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,35-59,quantile,0.025,1132,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,35-59,quantile,0.1,1147,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,35-59,quantile,0.25,1174,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,35-59,quantile,0.5,1235,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,35-59,quantile,0.75,1361,COVID-19
-28 day ahead inc hosp,2021-09-12,DE,35-59,quantile,0.9,1590,COVID-19
