target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-09-14,DE,00-04,quantile,0.025,89,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,00-04,quantile,0.1,90,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,00-04,quantile,0.25,91,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,00-04,quantile,0.5,91,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,00-04,quantile,0.75,92,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,00-04,quantile,0.9,93,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,00-04,quantile,0.975,93,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,00+,quantile,0.025,3115,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,00+,quantile,0.1,3151,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,00+,quantile,0.25,3197,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,00+,quantile,0.5,3273,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,00+,quantile,0.75,3386,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,00+,quantile,0.9,3535,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,00+,quantile,0.975,3780,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,05-14,quantile,0.025,70,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,05-14,quantile,0.1,71,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,05-14,quantile,0.25,71,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,05-14,quantile,0.5,72,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,05-14,quantile,0.75,73,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,05-14,quantile,0.9,73,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,05-14,quantile,0.975,74,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,15-34,quantile,0.025,526,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,15-34,quantile,0.1,533,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,15-34,quantile,0.25,544,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,15-34,quantile,0.5,562,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,15-34,quantile,0.75,592,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,15-34,quantile,0.9,636,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,15-34,quantile,0.975,714,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,35-59,quantile,0.025,1116,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,35-59,quantile,0.1,1126,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,35-59,quantile,0.25,1147,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,35-59,quantile,0.5,1196,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,35-59,quantile,0.75,1307,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,35-59,quantile,0.9,1520,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,35-59,quantile,0.975,2036,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,60-79,quantile,0.025,756,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,60-79,quantile,0.1,763,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,60-79,quantile,0.25,774,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,60-79,quantile,0.5,795,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,60-79,quantile,0.75,829,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,60-79,quantile,0.9,881,COVID-19
-28 day ahead inc hosp,2021-09-14,DE,60-79,quantile,0.975,976,COVID-19
