target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-09-18,DE,00-04,quantile,0.025,79,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,00-04,quantile,0.1,79,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,00-04,quantile,0.25,79,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,00-04,quantile,0.5,79,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,00-04,quantile,0.75,79,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,00-04,quantile,0.9,80,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,00-04,quantile,0.975,81,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,00+,quantile,0.025,2758,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,00+,quantile,0.1,2791,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,00+,quantile,0.25,2839,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,00+,quantile,0.5,2928,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,00+,quantile,0.75,3079,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,00+,quantile,0.9,3305,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,00+,quantile,0.975,3724,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,05-14,quantile,0.025,56,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,05-14,quantile,0.1,56,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,05-14,quantile,0.25,57,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,05-14,quantile,0.5,57,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,05-14,quantile,0.75,58,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,05-14,quantile,0.9,58,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,05-14,quantile,0.975,59,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,15-34,quantile,0.025,469,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,15-34,quantile,0.1,475,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,15-34,quantile,0.25,482,COVID-19
-28 day ahead inc hosp,2021-09-18,DE,15-34,quantile,0.5,496,COVID-19
