target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-08-13,DE,00-04,quantile,0.025,46,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,00-04,quantile,0.1,46,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,00-04,quantile,0.25,46,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,00-04,quantile,0.5,46,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,00-04,quantile,0.75,46,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,00-04,quantile,0.9,46,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,00-04,quantile,0.975,46,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,00+,quantile,0.025,1334,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,00+,quantile,0.1,1341,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,00+,quantile,0.25,1348,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,00+,quantile,0.5,1358,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,00+,quantile,0.75,1370,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,00+,quantile,0.9,1383,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,00+,quantile,0.975,1401,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,05-14,quantile,0.025,33,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,05-14,quantile,0.1,33,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,05-14,quantile,0.25,33,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,05-14,quantile,0.5,33,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,05-14,quantile,0.75,34,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,05-14,quantile,0.9,35,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,05-14,quantile,0.975,37,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,15-34,quantile,0.025,301,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,15-34,quantile,0.1,303,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,15-34,quantile,0.25,305,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,15-34,quantile,0.5,309,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,15-34,quantile,0.75,314,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,15-34,quantile,0.9,319,COVID-19
-28 day ahead inc hosp,2021-08-13,DE,15-34,quantile,0.975,327,COVID-19
