target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-09-10,DE,00-04,quantile,0.025,98,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,00-04,quantile,0.1,98,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,00-04,quantile,0.25,99,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,00-04,quantile,0.5,100,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,00-04,quantile,0.75,100,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,00-04,quantile,0.9,101,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,00-04,quantile,0.975,102,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,00+,quantile,0.025,3209,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,00+,quantile,0.1,3256,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,00+,quantile,0.25,3316,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,00+,quantile,0.5,3410,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,00+,quantile,0.75,3546,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,00+,quantile,0.9,3719,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,00+,quantile,0.975,3995,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,05-14,quantile,0.025,83,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,05-14,quantile,0.1,83,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,05-14,quantile,0.25,83,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,05-14,quantile,0.5,83,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,05-14,quantile,0.75,83,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,05-14,quantile,0.9,83,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,05-14,quantile,0.975,83,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,15-34,quantile,0.025,554,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,15-34,quantile,0.1,563,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,15-34,quantile,0.25,575,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,15-34,quantile,0.5,595,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,15-34,quantile,0.75,627,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,15-34,quantile,0.9,672,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,15-34,quantile,0.975,749,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,35-59,quantile,0.025,1175,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,35-59,quantile,0.1,1191,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,35-59,quantile,0.25,1218,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,35-59,quantile,0.5,1279,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,35-59,quantile,0.75,1400,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,35-59,quantile,0.9,1613,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,35-59,quantile,0.975,2078,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,60-79,quantile,0.025,764,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,60-79,quantile,0.1,775,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,60-79,quantile,0.25,790,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,60-79,quantile,0.5,818,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,60-79,quantile,0.75,862,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,60-79,quantile,0.9,925,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,60-79,quantile,0.975,1036,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,80+,quantile,0.025,496,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,80+,quantile,0.1,503,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,80+,quantile,0.25,515,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,80+,quantile,0.5,537,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,80+,quantile,0.75,578,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,80+,quantile,0.9,641,COVID-19
-28 day ahead inc hosp,2021-09-10,DE,80+,quantile,0.975,763,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,00-04,quantile,0.025,98,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,00-04,quantile,0.1,98,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,00-04,quantile,0.25,99,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,00-04,quantile,0.5,99,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,00-04,quantile,0.75,100,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,00-04,quantile,0.9,101,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,00-04,quantile,0.975,101,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,00+,quantile,0.025,3193,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,00+,quantile,0.1,3243,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,00+,quantile,0.25,3309,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,00+,quantile,0.5,3416,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,00+,quantile,0.75,3575,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,00+,quantile,0.9,3784,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,00+,quantile,0.975,4124,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,05-14,quantile,0.025,85,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,05-14,quantile,0.1,85,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,05-14,quantile,0.25,85,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,05-14,quantile,0.5,85,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,05-14,quantile,0.75,85,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,05-14,quantile,0.9,85,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,05-14,quantile,0.975,85,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,15-34,quantile,0.025,538,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,15-34,quantile,0.1,546,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,15-34,quantile,0.25,557,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,15-34,quantile,0.5,578,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,15-34,quantile,0.75,611,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,15-34,quantile,0.9,659,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,15-34,quantile,0.975,745,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,35-59,quantile,0.025,1177,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,35-59,quantile,0.1,1197,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,35-59,quantile,0.25,1231,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,35-59,quantile,0.5,1302,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,35-59,quantile,0.75,1440,COVID-19
-27 day ahead inc hosp,2021-09-11,DE,35-59,quantile,0.9,1673,COVID-19
