target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-07-31,DE,00-04,quantile,0.025,20,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,00-04,quantile,0.1,20,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,00-04,quantile,0.25,20,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,00-04,quantile,0.5,20,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,00-04,quantile,0.75,23,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,00-04,quantile,0.9,26,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,00-04,quantile,0.975,29,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,00+,quantile,0.025,720,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,00+,quantile,0.1,720,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,00+,quantile,0.25,722,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,00+,quantile,0.5,731,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,00+,quantile,0.75,747,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,00+,quantile,0.9,772,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,00+,quantile,0.975,820,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,05-14,quantile,0.025,19,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,05-14,quantile,0.1,19,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,05-14,quantile,0.25,19,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,05-14,quantile,0.5,19,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,05-14,quantile,0.75,21,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,05-14,quantile,0.9,23,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,05-14,quantile,0.975,26,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,15-34,quantile,0.025,170,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,15-34,quantile,0.1,170,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,15-34,quantile,0.25,170,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,15-34,quantile,0.5,170,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,15-34,quantile,0.75,170,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,15-34,quantile,0.9,170,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,15-34,quantile,0.975,170,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,35-59,quantile,0.025,262,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,35-59,quantile,0.1,262,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,35-59,quantile,0.25,264,COVID-19
-28 day ahead inc hosp,2021-07-31,DE,35-59,quantile,0.5,268,COVID-19
