target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-07-06,DE,00-04,quantile,0.025,5,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,00-04,quantile,0.1,5,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,00-04,quantile,0.25,5,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,00-04,quantile,0.5,5,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,00-04,quantile,0.75,6,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,00-04,quantile,0.9,7,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,00-04,quantile,0.975,9,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,00+,quantile,0.025,321,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,00+,quantile,0.1,321,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,00+,quantile,0.25,322,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,00+,quantile,0.5,322,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,00+,quantile,0.75,322,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,00+,quantile,0.9,322,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,00+,quantile,0.975,323,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,05-14,quantile,0.025,8,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,05-14,quantile,0.1,8,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,05-14,quantile,0.25,8,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,05-14,quantile,0.5,8,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,05-14,quantile,0.75,10,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,05-14,quantile,0.9,12,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,05-14,quantile,0.975,13,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,15-34,quantile,0.025,68,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,15-34,quantile,0.1,68,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,15-34,quantile,0.25,68,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,15-34,quantile,0.5,68,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,15-34,quantile,0.75,68,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,15-34,quantile,0.9,68,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,15-34,quantile,0.975,69,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,35-59,quantile,0.025,117,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,35-59,quantile,0.1,117,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,35-59,quantile,0.25,117,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,35-59,quantile,0.5,117,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,35-59,quantile,0.75,117,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,35-59,quantile,0.9,117,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,35-59,quantile,0.975,117,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,60-79,quantile,0.025,87,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,60-79,quantile,0.1,87,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,60-79,quantile,0.25,87,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,60-79,quantile,0.5,87,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,60-79,quantile,0.75,87,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,60-79,quantile,0.9,87,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,60-79,quantile,0.975,87,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,80+,quantile,0.025,37,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,80+,quantile,0.1,37,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,80+,quantile,0.25,37,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,80+,quantile,0.5,37,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,80+,quantile,0.75,37,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,80+,quantile,0.9,37,COVID-19
-28 day ahead inc hosp,2021-07-06,DE,80+,quantile,0.975,37,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,00-04,quantile,0.025,7,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,00-04,quantile,0.1,7,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,00-04,quantile,0.25,7,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,00-04,quantile,0.5,7,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,00-04,quantile,0.75,8,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,00-04,quantile,0.9,9,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,00-04,quantile,0.975,11,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,00+,quantile,0.025,327,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,00+,quantile,0.1,327,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,00+,quantile,0.25,327,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,00+,quantile,0.5,327,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,00+,quantile,0.75,327,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,00+,quantile,0.9,328,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,00+,quantile,0.975,328,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,05-14,quantile,0.025,5,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,05-14,quantile,0.1,5,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,05-14,quantile,0.25,5,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,05-14,quantile,0.5,5,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,05-14,quantile,0.75,7,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,05-14,quantile,0.9,9,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,05-14,quantile,0.975,10,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,15-34,quantile,0.025,73,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,15-34,quantile,0.1,73,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,15-34,quantile,0.25,73,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,15-34,quantile,0.5,73,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,15-34,quantile,0.75,73,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,15-34,quantile,0.9,74,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,15-34,quantile,0.975,74,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,35-59,quantile,0.025,122,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,35-59,quantile,0.1,122,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,35-59,quantile,0.25,122,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,35-59,quantile,0.5,122,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,35-59,quantile,0.75,122,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,35-59,quantile,0.9,122,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,35-59,quantile,0.975,122,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,60-79,quantile,0.025,82,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,60-79,quantile,0.1,82,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,60-79,quantile,0.25,82,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,60-79,quantile,0.5,82,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,60-79,quantile,0.75,83,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,60-79,quantile,0.9,83,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,60-79,quantile,0.975,83,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,80+,quantile,0.025,37,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,80+,quantile,0.1,37,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,80+,quantile,0.25,37,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,80+,quantile,0.5,37,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,80+,quantile,0.75,37,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,80+,quantile,0.9,37,COVID-19
-27 day ahead inc hosp,2021-07-07,DE,80+,quantile,0.975,38,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,00-04,quantile,0.025,4,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,00-04,quantile,0.1,4,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,00-04,quantile,0.25,4,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,00-04,quantile,0.5,4,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,00-04,quantile,0.75,5,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,00-04,quantile,0.9,6,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,00-04,quantile,0.975,7,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,00+,quantile,0.025,322,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,00+,quantile,0.1,322,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,00+,quantile,0.25,323,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,00+,quantile,0.5,323,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,00+,quantile,0.75,324,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,00+,quantile,0.9,324,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,00+,quantile,0.975,325,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,05-14,quantile,0.025,2,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,05-14,quantile,0.1,2,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,05-14,quantile,0.25,2,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,05-14,quantile,0.5,2,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,05-14,quantile,0.75,4,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,05-14,quantile,0.9,5,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,05-14,quantile,0.975,7,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,15-34,quantile,0.025,80,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,15-34,quantile,0.1,80,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,15-34,quantile,0.25,80,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,15-34,quantile,0.5,80,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,15-34,quantile,0.75,81,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,15-34,quantile,0.9,81,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,15-34,quantile,0.975,81,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,35-59,quantile,0.025,115,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,35-59,quantile,0.1,115,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,35-59,quantile,0.25,115,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,35-59,quantile,0.5,115,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,35-59,quantile,0.75,115,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,35-59,quantile,0.9,115,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,35-59,quantile,0.975,115,COVID-19
-26 day ahead inc hosp,2021-07-08,DE,60-79,quantile,0.025,81,COVID-19
