target,target_end_date,location,age_group,type,quantile,value,pathogen
-28 day ahead inc hosp,2021-09-23,DE,00-04,quantile,0.025,72,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,00-04,quantile,0.1,72,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,00-04,quantile,0.25,73,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,00-04,quantile,0.5,73,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,00-04,quantile,0.75,74,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,00-04,quantile,0.9,74,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,00-04,quantile,0.975,74,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,00+,quantile,0.025,2493,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,00+,quantile,0.1,2530,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,00+,quantile,0.25,2582,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,00+,quantile,0.5,2676,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,00+,quantile,0.75,2829,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,00+,quantile,0.9,3051,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,00+,quantile,0.975,3448,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,05-14,quantile,0.025,61,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,05-14,quantile,0.1,61,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,05-14,quantile,0.25,62,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,05-14,quantile,0.5,62,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,05-14,quantile,0.75,63,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,05-14,quantile,0.9,64,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,05-14,quantile,0.975,64,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,15-34,quantile,0.025,404,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,15-34,quantile,0.1,409,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,15-34,quantile,0.25,418,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,15-34,quantile,0.5,436,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,15-34,quantile,0.75,470,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,15-34,quantile,0.9,523,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,15-34,quantile,0.975,632,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,35-59,quantile,0.025,821,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,35-59,quantile,0.1,836,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,35-59,quantile,0.25,860,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,35-59,quantile,0.5,910,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,35-59,quantile,0.75,1008,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,35-59,quantile,0.9,1171,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,35-59,quantile,0.975,1515,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,60-79,quantile,0.025,676,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,60-79,quantile,0.1,683,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,60-79,quantile,0.25,695,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,60-79,quantile,0.5,725,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,60-79,quantile,0.75,789,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,60-79,quantile,0.9,910,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,60-79,quantile,0.975,1196,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,80+,quantile,0.025,441,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,80+,quantile,0.1,444,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,80+,quantile,0.25,451,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,80+,quantile,0.5,469,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,80+,quantile,0.75,510,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,80+,quantile,0.9,595,COVID-19
-28 day ahead inc hosp,2021-09-23,DE,80+,quantile,0.975,809,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,00-04,quantile,0.025,73,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,00-04,quantile,0.1,73,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,00-04,quantile,0.25,74,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,00-04,quantile,0.5,74,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,00-04,quantile,0.75,74,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,00-04,quantile,0.9,75,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,00-04,quantile,0.975,75,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,00+,quantile,0.025,2492,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,00+,quantile,0.1,2531,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,00+,quantile,0.25,2587,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,00+,quantile,0.5,2690,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,00+,quantile,0.75,2863,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,00+,quantile,0.9,3117,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,00+,quantile,0.975,3585,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,05-14,quantile,0.025,64,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,05-14,quantile,0.1,64,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,05-14,quantile,0.25,65,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,05-14,quantile,0.5,65,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,05-14,quantile,0.75,66,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,05-14,quantile,0.9,66,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,05-14,quantile,0.975,67,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,15-34,quantile,0.025,409,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,15-34,quantile,0.1,415,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,15-34,quantile,0.25,426,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,15-34,quantile,0.5,450,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,15-34,quantile,0.75,499,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,15-34,quantile,0.9,585,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,15-34,quantile,0.975,776,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,35-59,quantile,0.025,824,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,35-59,quantile,0.1,838,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,35-59,quantile,0.25,862,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,35-59,quantile,0.5,914,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,35-59,quantile,0.75,1017,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,35-59,quantile,0.9,1196,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,35-59,quantile,0.975,1584,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,60-79,quantile,0.025,652,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,60-79,quantile,0.1,660,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,60-79,quantile,0.25,673,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,60-79,quantile,0.5,705,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,60-79,quantile,0.75,774,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,60-79,quantile,0.9,903,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,60-79,quantile,0.975,1205,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,80+,quantile,0.025,452,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,80+,quantile,0.1,455,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,80+,quantile,0.25,463,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,80+,quantile,0.5,482,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,80+,quantile,0.75,528,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,80+,quantile,0.9,623,COVID-19
-27 day ahead inc hosp,2021-09-24,DE,80+,quantile,0.975,869,COVID-19
-26 day ahead inc hosp,2021-09-25,DE,00-04,quantile,0.025,75,COVID-19
-26 day ahead inc hosp,2021-09-25,DE,00-04,quantile,0.1,76,COVID-19
-26 day ahead inc hosp,2021-09-25,DE,00-04,quantile,0.25,76,COVID-19
-26 day ahead inc hosp,2021-09-25,DE,00-04,quantile,0.5,77,COVID-19
-26 day ahead inc hosp,2021-09-25,DE,00-04,quantile,0.75,77,COVID-19
-26 day ahead inc hosp,2021-09-25,DE,00-04,quantile,0.9,78,COVID-19
-26 day ahead inc hosp,2021-09-25,DE,00-04,quantile,0.975,78,COVID-19
-26 day ahead inc hosp,2021-09-25,DE,00+,quantile,0.025,2463,COVID-19
-26 day ahead inc hosp,2021-09-25,DE,00+,quantile,0.1,2502,COVID-19
-26 day ahead inc hosp,2021-09-25,DE,00+,quantile,0.25,2562,COVID-19
-26 day ahead inc hosp,2021-09-25,DE,00+,quantile,0.5,2677,COVID-19
-26 day ahead inc hosp,2021-09-25,DE,00+,quantile,0.75,2879,COVID-19
-26 day ahead inc hosp,2021-09-25,DE,00+,quantile,0.9,3191,COVID-19
-26 day ahead inc hosp,2021-09-25,DE,00+,quantile,0.975,3789,COVID-19
-26 day ahead inc hosp,2021-09-25,DE,05-14,quantile,0.025,58,COVID-19
-26 day ahead inc hosp,2021-09-25,DE,05-14,quantile,0.1,58,COVID-19
-26 day ahead inc hosp,2021-09-25,DE,05-14,quantile,0.25,59,COVID-19
-26 day ahead inc hosp,2021-09-25,DE,05-14,quantile,0.5,60,COVID-19
-26 day ahead inc hosp,2021-09-25,DE,05-14,quantile,0.75,60,COVID-19
-26 day ahead inc hosp,2021-09-25,DE,05-14,quantile,0.9,61,COVID-19
-26 day ahead inc hosp,2021-09-25,DE,05-14,quantile,0.975,61,COVID-19
