"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2022-04-06,2022-03-09,"-28 day ahead inc hosp","mean",NA,387,"COVID-19"
"DE","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","mean",NA,9756,"COVID-19"
"DE","05-14",2022-04-06,2022-03-09,"-28 day ahead inc hosp","mean",NA,267,"COVID-19"
"DE","15-34",2022-04-06,2022-03-09,"-28 day ahead inc hosp","mean",NA,1187,"COVID-19"
"DE","35-59",2022-04-06,2022-03-09,"-28 day ahead inc hosp","mean",NA,1740,"COVID-19"
"DE","60-79",2022-04-06,2022-03-09,"-28 day ahead inc hosp","mean",NA,2841,"COVID-19"
"DE","80+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","mean",NA,3349,"COVID-19"
"DE-BB","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","mean",NA,292,"COVID-19"
"DE-BE","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","mean",NA,148,"COVID-19"
"DE-BW","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","mean",NA,1395,"COVID-19"
"DE-BY","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","mean",NA,1754,"COVID-19"
"DE-HB","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","mean",NA,23,"COVID-19"
"DE-HE","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","mean",NA,634,"COVID-19"
"DE-HH","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","mean",NA,109,"COVID-19"
"DE-MV","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","mean",NA,363,"COVID-19"
"DE-NI","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","mean",NA,622,"COVID-19"
"DE-NW","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","mean",NA,2201,"COVID-19"
"DE-RP","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","mean",NA,529,"COVID-19"
"DE-SH","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","mean",NA,233,"COVID-19"
"DE-SL","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","mean",NA,71,"COVID-19"
"DE-SN","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","mean",NA,433,"COVID-19"
"DE-ST","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","mean",NA,411,"COVID-19"
"DE-TH","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","mean",NA,481,"COVID-19"
"DE","00-04",2022-04-06,2022-03-09,"-28 day ahead inc hosp","quantile",0.025,380,"COVID-19"
"DE","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","quantile",0.025,9664,"COVID-19"
"DE","05-14",2022-04-06,2022-03-09,"-28 day ahead inc hosp","quantile",0.025,260,"COVID-19"
"DE","15-34",2022-04-06,2022-03-09,"-28 day ahead inc hosp","quantile",0.025,1174,"COVID-19"
"DE","35-59",2022-04-06,2022-03-09,"-28 day ahead inc hosp","quantile",0.025,1716,"COVID-19"
"DE","60-79",2022-04-06,2022-03-09,"-28 day ahead inc hosp","quantile",0.025,2800,"COVID-19"
"DE","80+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","quantile",0.025,3304,"COVID-19"
"DE-BB","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","quantile",0.025,287,"COVID-19"
"DE-BE","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","quantile",0.025,145,"COVID-19"
"DE-BW","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","quantile",0.025,1384,"COVID-19"
"DE-BY","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","quantile",0.025,1733,"COVID-19"
"DE-HB","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","quantile",0.025,23,"COVID-19"
"DE-HE","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","quantile",0.025,629,"COVID-19"
"DE-HH","00+",2022-04-06,2022-03-09,"-28 day ahead inc hosp","quantile",0.025,104,"COVID-19"
