"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2023-04-28,2023-03-31,"-28 day ahead inc hosp","mean",NA,123,"COVID-19"
"DE","00+",2023-04-28,2023-03-31,"-28 day ahead inc hosp","mean",NA,6030,"COVID-19"
"DE","05-14",2023-04-28,2023-03-31,"-28 day ahead inc hosp","mean",NA,29,"COVID-19"
"DE","15-34",2023-04-28,2023-03-31,"-28 day ahead inc hosp","mean",NA,235,"COVID-19"
"DE","35-59",2023-04-28,2023-03-31,"-28 day ahead inc hosp","mean",NA,689,"COVID-19"
"DE","60-79",2023-04-28,2023-03-31,"-28 day ahead inc hosp","mean",NA,2198,"COVID-19"
"DE","80+",2023-04-28,2023-03-31,"-28 day ahead inc hosp","mean",NA,2754,"COVID-19"
"DE-BB","00+",2023-04-28,2023-03-31,"-28 day ahead inc hosp","mean",NA,317,"COVID-19"
"DE-BE","00+",2023-04-28,2023-03-31,"-28 day ahead inc hosp","mean",NA,404,"COVID-19"
"DE-BW","00+",2023-04-28,2023-03-31,"-28 day ahead inc hosp","mean",NA,320,"COVID-19"
"DE-BY","00+",2023-04-28,2023-03-31,"-28 day ahead inc hosp","mean",NA,989,"COVID-19"
"DE-HB","00+",2023-04-28,2023-03-31,"-28 day ahead inc hosp","mean",NA,31,"COVID-19"
"DE-HE","00+",2023-04-28,2023-03-31,"-28 day ahead inc hosp","mean",NA,413,"COVID-19"
"DE-HH","00+",2023-04-28,2023-03-31,"-28 day ahead inc hosp","mean",NA,170,"COVID-19"
"DE-MV","00+",2023-04-28,2023-03-31,"-28 day ahead inc hosp","mean",NA,250,"COVID-19"
"DE-NI","00+",2023-04-28,2023-03-31,"-28 day ahead inc hosp","mean",NA,416,"COVID-19"
"DE-NW","00+",2023-04-28,2023-03-31,"-28 day ahead inc hosp","mean",NA,1341,"COVID-19"
"DE-RP","00+",2023-04-28,2023-03-31,"-28 day ahead inc hosp","mean",NA,314,"COVID-19"
"DE-SH","00+",2023-04-28,2023-03-31,"-28 day ahead inc hosp","mean",NA,259,"COVID-19"
"DE-SL","00+",2023-04-28,2023-03-31,"-28 day ahead inc hosp","mean",NA,37,"COVID-19"
"DE-SN","00+",2023-04-28,2023-03-31,"-28 day ahead inc hosp","mean",NA,376,"COVID-19"
"DE-ST","00+",2023-04-28,2023-03-31,"-28 day ahead inc hosp","mean",NA,175,"COVID-19"
"DE-TH","00+",2023-04-28,2023-03-31,"-28 day ahead inc hosp","mean",NA,223,"COVID-19"
"DE","00-04",2023-04-28,2023-03-31,"-28 day ahead inc hosp","quantile",0.025,122,"COVID-19"
"DE","00+",2023-04-28,2023-03-31,"-28 day ahead inc hosp","quantile",0.025,6005,"COVID-19"
