forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,00-04,quantile,0.025,475,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,00-04,quantile,0.1,479,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,00-04,quantile,0.25,482,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,00-04,quantile,0.5,485,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,00-04,quantile,0.75,489,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,00-04,quantile,0.9,492,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,00-04,quantile,0.975,496,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,00+,quantile,0.025,11694,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,00+,quantile,0.1,11804,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,00+,quantile,0.25,11920,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,00+,quantile,0.5,12071,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,00+,quantile,0.75,12249,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,00+,quantile,0.9,12436,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,00+,quantile,0.975,12681,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,05-14,quantile,0.025,307,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,05-14,quantile,0.1,309,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,05-14,quantile,0.25,310,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,05-14,quantile,0.5,312,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,05-14,quantile,0.75,313,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,05-14,quantile,0.9,315,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,05-14,quantile,0.975,316,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,15-34,quantile,0.025,1280,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,15-34,quantile,0.1,1300,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,15-34,quantile,0.25,1323,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,15-34,quantile,0.5,1360,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,15-34,quantile,0.75,1411,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,15-34,quantile,0.9,1473,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,15-34,quantile,0.975,1569,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,35-59,quantile,0.025,2021,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,35-59,quantile,0.1,2041,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,35-59,quantile,0.25,2062,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,35-59,quantile,0.5,2088,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,35-59,quantile,0.75,2118,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,35-59,quantile,0.9,2149,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,35-59,quantile,0.975,2189,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,60-79,quantile,0.025,3425,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,60-79,quantile,0.1,3460,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,60-79,quantile,0.25,3499,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,60-79,quantile,0.5,3549,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,60-79,quantile,0.75,3611,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,60-79,quantile,0.9,3677,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,60-79,quantile,0.975,3765,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,80+,quantile,0.025,4126,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,80+,quantile,0.1,4168,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,80+,quantile,0.25,4214,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,80+,quantile,0.5,4277,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,80+,quantile,0.75,4353,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,80+,quantile,0.9,4438,COVID-19
2022-04-13,-28 day ahead inc hosp,2022-03-16,DE,80+,quantile,0.975,4553,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,00-04,quantile,0.025,468,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,00-04,quantile,0.1,472,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,00-04,quantile,0.25,476,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,00-04,quantile,0.5,480,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,00-04,quantile,0.75,484,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,00-04,quantile,0.9,488,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,00-04,quantile,0.975,492,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,00+,quantile,0.025,11927,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,00+,quantile,0.1,12050,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,00+,quantile,0.25,12179,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,00+,quantile,0.5,12347,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,00+,quantile,0.75,12544,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,00+,quantile,0.9,12751,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,00+,quantile,0.975,13021,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,05-14,quantile,0.025,310,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,05-14,quantile,0.1,312,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,05-14,quantile,0.25,313,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,05-14,quantile,0.5,315,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,05-14,quantile,0.75,317,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,05-14,quantile,0.9,318,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,05-14,quantile,0.975,320,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,15-34,quantile,0.025,1280,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,15-34,quantile,0.1,1301,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,15-34,quantile,0.25,1326,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,15-34,quantile,0.5,1365,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,15-34,quantile,0.75,1418,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,15-34,quantile,0.9,1483,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,15-34,quantile,0.975,1583,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,35-59,quantile,0.025,2044,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,35-59,quantile,0.1,2067,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,35-59,quantile,0.25,2090,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,35-59,quantile,0.5,2120,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,35-59,quantile,0.75,2155,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,35-59,quantile,0.9,2191,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,35-59,quantile,0.975,2237,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,60-79,quantile,0.025,3530,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,60-79,quantile,0.1,3574,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,60-79,quantile,0.25,3620,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,60-79,quantile,0.5,3684,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,60-79,quantile,0.75,3762,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,60-79,quantile,0.9,3846,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,60-79,quantile,0.975,3962,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,80+,quantile,0.025,4210,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,80+,quantile,0.1,4258,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,80+,quantile,0.25,4311,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,80+,quantile,0.5,4383,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,80+,quantile,0.75,4472,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,80+,quantile,0.9,4570,COVID-19
2022-04-13,-27 day ahead inc hosp,2022-03-17,DE,80+,quantile,0.975,4706,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,00-04,quantile,0.025,475,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,00-04,quantile,0.1,480,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,00-04,quantile,0.25,484,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,00-04,quantile,0.5,489,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,00-04,quantile,0.75,493,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,00-04,quantile,0.9,497,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,00-04,quantile,0.975,502,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,00+,quantile,0.025,12031,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,00+,quantile,0.1,12167,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,00+,quantile,0.25,12309,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,00+,quantile,0.5,12496,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,00+,quantile,0.75,12718,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,00+,quantile,0.9,12953,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,00+,quantile,0.975,13264,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,05-14,quantile,0.025,305,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,05-14,quantile,0.1,306,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,05-14,quantile,0.25,308,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,05-14,quantile,0.5,310,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,05-14,quantile,0.75,312,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,05-14,quantile,0.9,314,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,05-14,quantile,0.975,316,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,15-34,quantile,0.025,1263,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,15-34,quantile,0.1,1285,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,15-34,quantile,0.25,1312,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,15-34,quantile,0.5,1354,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,15-34,quantile,0.75,1411,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,15-34,quantile,0.9,1481,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,15-34,quantile,0.975,1588,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,35-59,quantile,0.025,2003,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,35-59,quantile,0.1,2029,COVID-19
2022-04-13,-26 day ahead inc hosp,2022-03-18,DE,35-59,quantile,0.25,2056,COVID-19
