forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,00-04,quantile,0.025,387,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,00-04,quantile,0.1,391,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,00-04,quantile,0.25,393,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,00-04,quantile,0.5,397,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,00-04,quantile,0.75,400,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,00-04,quantile,0.9,403,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,00-04,quantile,0.975,406,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,00+,quantile,0.025,10430,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,00+,quantile,0.1,10519,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,00+,quantile,0.25,10611,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,00+,quantile,0.5,10733,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,00+,quantile,0.75,10876,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,00+,quantile,0.9,11028,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,00+,quantile,0.975,11227,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,05-14,quantile,0.025,272,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,05-14,quantile,0.1,274,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,05-14,quantile,0.25,275,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,05-14,quantile,0.5,277,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,05-14,quantile,0.75,278,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,05-14,quantile,0.9,280,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,05-14,quantile,0.975,281,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,15-34,quantile,0.025,1221,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,15-34,quantile,0.1,1234,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,15-34,quantile,0.25,1251,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,15-34,quantile,0.5,1276,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,15-34,quantile,0.75,1312,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,15-34,quantile,0.9,1356,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,15-34,quantile,0.975,1422,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,35-59,quantile,0.025,1872,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,35-59,quantile,0.1,1887,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,35-59,quantile,0.25,1902,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,35-59,quantile,0.5,1922,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,35-59,quantile,0.75,1944,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,35-59,quantile,0.9,1967,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,35-59,quantile,0.975,1997,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,60-79,quantile,0.025,3003,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,60-79,quantile,0.1,3034,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,60-79,quantile,0.25,3067,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,60-79,quantile,0.5,3113,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,60-79,quantile,0.75,3170,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,60-79,quantile,0.9,3232,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,60-79,quantile,0.975,3318,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,80+,quantile,0.025,3625,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,80+,quantile,0.1,3660,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,80+,quantile,0.25,3697,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,80+,quantile,0.5,3748,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,80+,quantile,0.75,3811,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,80+,quantile,0.9,3880,COVID-19
2022-04-08,-28 day ahead inc hosp,2022-03-11,DE,80+,quantile,0.975,3973,COVID-19
2022-04-08,-27 day ahead inc hosp,2022-03-12,DE,00-04,quantile,0.025,408,COVID-19
2022-04-08,-27 day ahead inc hosp,2022-03-12,DE,00-04,quantile,0.1,411,COVID-19
2022-04-08,-27 day ahead inc hosp,2022-03-12,DE,00-04,quantile,0.25,414,COVID-19
2022-04-08,-27 day ahead inc hosp,2022-03-12,DE,00-04,quantile,0.5,417,COVID-19
2022-04-08,-27 day ahead inc hosp,2022-03-12,DE,00-04,quantile,0.75,421,COVID-19
2022-04-08,-27 day ahead inc hosp,2022-03-12,DE,00-04,quantile,0.9,424,COVID-19
2022-04-08,-27 day ahead inc hosp,2022-03-12,DE,00-04,quantile,0.975,427,COVID-19
