forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2022-04-14,-28 day ahead inc hosp,2022-03-17,DE,00-04,quantile,0.025,471,COVID-19
2022-04-14,-28 day ahead inc hosp,2022-03-17,DE,00-04,quantile,0.1,474,COVID-19
2022-04-14,-28 day ahead inc hosp,2022-03-17,DE,00-04,quantile,0.25,477,COVID-19
2022-04-14,-28 day ahead inc hosp,2022-03-17,DE,00-04,quantile,0.5,480,COVID-19
2022-04-14,-28 day ahead inc hosp,2022-03-17,DE,00-04,quantile,0.75,484,COVID-19
2022-04-14,-28 day ahead inc hosp,2022-03-17,DE,00-04,quantile,0.9,487,COVID-19
2022-04-14,-28 day ahead inc hosp,2022-03-17,DE,00-04,quantile,0.975,490,COVID-19
2022-04-14,-28 day ahead inc hosp,2022-03-17,DE,00+,quantile,0.025,11938,COVID-19
2022-04-14,-28 day ahead inc hosp,2022-03-17,DE,00+,quantile,0.1,12056,COVID-19
2022-04-14,-28 day ahead inc hosp,2022-03-17,DE,00+,quantile,0.25,12181,COVID-19
2022-04-14,-28 day ahead inc hosp,2022-03-17,DE,00+,quantile,0.5,12343,COVID-19
2022-04-14,-28 day ahead inc hosp,2022-03-17,DE,00+,quantile,0.75,12534,COVID-19
2022-04-14,-28 day ahead inc hosp,2022-03-17,DE,00+,quantile,0.9,12736,COVID-19
2022-04-14,-28 day ahead inc hosp,2022-03-17,DE,00+,quantile,0.975,13000,COVID-19
2022-04-14,-28 day ahead inc hosp,2022-03-17,DE,05-14,quantile,0.025,318,COVID-19
2022-04-14,-28 day ahead inc hosp,2022-03-17,DE,05-14,quantile,0.1,319,COVID-19
2022-04-14,-28 day ahead inc hosp,2022-03-17,DE,05-14,quantile,0.25,321,COVID-19
2022-04-14,-28 day ahead inc hosp,2022-03-17,DE,05-14,quantile,0.5,323,COVID-19
2022-04-14,-28 day ahead inc hosp,2022-03-17,DE,05-14,quantile,0.75,324,COVID-19
2022-04-14,-28 day ahead inc hosp,2022-03-17,DE,05-14,quantile,0.9,326,COVID-19
2022-04-14,-28 day ahead inc hosp,2022-03-17,DE,05-14,quantile,0.975,327,COVID-19
