forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,00-04,quantile,0.025,435,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,00-04,quantile,0.1,439,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,00-04,quantile,0.25,442,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,00-04,quantile,0.5,446,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,00-04,quantile,0.75,450,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,00-04,quantile,0.9,453,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,00-04,quantile,0.975,457,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,00+,quantile,0.025,10923,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,00+,quantile,0.1,11017,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,00+,quantile,0.25,11115,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,00+,quantile,0.5,11243,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,00+,quantile,0.75,11394,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,00+,quantile,0.9,11553,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,00+,quantile,0.975,11763,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,05-14,quantile,0.025,281,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,05-14,quantile,0.1,282,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,05-14,quantile,0.25,284,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,05-14,quantile,0.5,285,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,05-14,quantile,0.75,287,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,05-14,quantile,0.9,288,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,05-14,quantile,0.975,290,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,15-34,quantile,0.025,1241,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,15-34,quantile,0.1,1257,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,15-34,quantile,0.25,1275,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,15-34,quantile,0.5,1304,COVID-19
2022-04-11,-28 day ahead inc hosp,2022-03-14,DE,15-34,quantile,0.75,1344,COVID-19
