forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,00-04,quantile,0.025,405,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,00-04,quantile,0.1,408,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,00-04,quantile,0.25,411,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,00-04,quantile,0.5,415,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,00-04,quantile,0.75,418,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,00-04,quantile,0.9,421,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,00-04,quantile,0.975,425,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,00+,quantile,0.025,10672,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,00+,quantile,0.1,10761,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,00+,quantile,0.25,10854,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,00+,quantile,0.5,10976,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,00+,quantile,0.75,11120,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,00+,quantile,0.9,11272,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,00+,quantile,0.975,11472,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,05-14,quantile,0.025,274,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,05-14,quantile,0.1,275,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,05-14,quantile,0.25,277,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,05-14,quantile,0.5,278,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,05-14,quantile,0.75,280,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,05-14,quantile,0.9,281,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,05-14,quantile,0.975,283,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,15-34,quantile,0.025,1222,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,15-34,quantile,0.1,1237,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,15-34,quantile,0.25,1254,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,15-34,quantile,0.5,1282,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,15-34,quantile,0.75,1320,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,15-34,quantile,0.9,1366,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,15-34,quantile,0.975,1438,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,35-59,quantile,0.025,1859,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,35-59,quantile,0.1,1872,COVID-19
2022-04-09,-28 day ahead inc hosp,2022-03-12,DE,35-59,quantile,0.25,1886,COVID-19
