forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,00-04,quantile,0.025,82,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,00-04,quantile,0.1,82,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,00-04,quantile,0.25,82,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,00-04,quantile,0.5,84,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,00-04,quantile,0.75,85,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,00-04,quantile,0.9,87,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,00-04,quantile,0.975,89,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,00+,quantile,0.025,5644,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,00+,quantile,0.1,5671,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,00+,quantile,0.25,5701,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,00+,quantile,0.5,5744,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,00+,quantile,0.75,5800,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,00+,quantile,0.9,5864,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,00+,quantile,0.975,5955,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,05-14,quantile,0.025,65,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,05-14,quantile,0.1,65,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,05-14,quantile,0.25,65,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,05-14,quantile,0.5,67,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,05-14,quantile,0.75,68,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,05-14,quantile,0.9,70,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,05-14,quantile,0.975,71,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,15-34,quantile,0.025,537,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,15-34,quantile,0.1,538,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,15-34,quantile,0.25,542,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,15-34,quantile,0.5,549,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,15-34,quantile,0.75,561,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,15-34,quantile,0.9,578,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,15-34,quantile,0.975,608,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,35-59,quantile,0.025,1483,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,35-59,quantile,0.1,1490,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,35-59,quantile,0.25,1500,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,35-59,quantile,0.5,1515,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,35-59,quantile,0.75,1537,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,35-59,quantile,0.9,1564,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,35-59,quantile,0.975,1609,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,60-79,quantile,0.025,1788,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,60-79,quantile,0.1,1799,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,60-79,quantile,0.25,1812,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,60-79,quantile,0.5,1831,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,60-79,quantile,0.75,1856,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,60-79,quantile,0.9,1886,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,60-79,quantile,0.975,1930,COVID-19
2021-11-28,-28 day ahead inc hosp,2021-10-31,DE,80+,quantile,0.025,1662,COVID-19
