forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,00-04,quantile,0.025,477,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,00-04,quantile,0.1,480,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,00-04,quantile,0.25,483,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,00-04,quantile,0.5,487,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,00-04,quantile,0.75,490,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,00-04,quantile,0.9,493,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,00-04,quantile,0.975,497,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,00+,quantile,0.025,12095,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,00+,quantile,0.1,12212,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,00+,quantile,0.25,12335,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,00+,quantile,0.5,12495,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,00+,quantile,0.75,12683,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,00+,quantile,0.9,12882,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,00+,quantile,0.975,13142,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,05-14,quantile,0.025,310,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,05-14,quantile,0.1,312,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,05-14,quantile,0.25,314,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,05-14,quantile,0.5,316,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,05-14,quantile,0.75,319,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,05-14,quantile,0.9,321,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,05-14,quantile,0.975,323,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,15-34,quantile,0.025,1262,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,15-34,quantile,0.1,1281,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,15-34,quantile,0.25,1304,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,15-34,quantile,0.5,1339,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,15-34,quantile,0.75,1388,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,15-34,quantile,0.9,1448,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,15-34,quantile,0.975,1540,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,35-59,quantile,0.025,2038,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,35-59,quantile,0.1,2062,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,35-59,quantile,0.25,2086,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,35-59,quantile,0.5,2117,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,35-59,quantile,0.75,2153,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,35-59,quantile,0.9,2190,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,35-59,quantile,0.975,2237,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,60-79,quantile,0.025,3696,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,60-79,quantile,0.1,3735,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,60-79,quantile,0.25,3777,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,60-79,quantile,0.5,3832,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,60-79,quantile,0.75,3898,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,60-79,quantile,0.9,3968,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,60-79,quantile,0.975,4062,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,80+,quantile,0.025,4263,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,80+,quantile,0.1,4302,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,80+,quantile,0.25,4345,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,80+,quantile,0.5,4404,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,80+,quantile,0.75,4476,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,80+,quantile,0.9,4555,COVID-19
2022-04-15,-28 day ahead inc hosp,2022-03-18,DE,80+,quantile,0.975,4663,COVID-19
2022-04-15,-27 day ahead inc hosp,2022-03-19,DE,00-04,quantile,0.025,476,COVID-19
2022-04-15,-27 day ahead inc hosp,2022-03-19,DE,00-04,quantile,0.1,480,COVID-19
2022-04-15,-27 day ahead inc hosp,2022-03-19,DE,00-04,quantile,0.25,483,COVID-19
2022-04-15,-27 day ahead inc hosp,2022-03-19,DE,00-04,quantile,0.5,487,COVID-19
2022-04-15,-27 day ahead inc hosp,2022-03-19,DE,00-04,quantile,0.75,490,COVID-19
2022-04-15,-27 day ahead inc hosp,2022-03-19,DE,00-04,quantile,0.9,494,COVID-19
2022-04-15,-27 day ahead inc hosp,2022-03-19,DE,00-04,quantile,0.975,498,COVID-19
2022-04-15,-27 day ahead inc hosp,2022-03-19,DE,00+,quantile,0.025,12239,COVID-19
2022-04-15,-27 day ahead inc hosp,2022-03-19,DE,00+,quantile,0.1,12372,COVID-19
2022-04-15,-27 day ahead inc hosp,2022-03-19,DE,00+,quantile,0.25,12511,COVID-19
2022-04-15,-27 day ahead inc hosp,2022-03-19,DE,00+,quantile,0.5,12691,COVID-19
2022-04-15,-27 day ahead inc hosp,2022-03-19,DE,00+,quantile,0.75,12903,COVID-19
2022-04-15,-27 day ahead inc hosp,2022-03-19,DE,00+,quantile,0.9,13124,COVID-19
2022-04-15,-27 day ahead inc hosp,2022-03-19,DE,00+,quantile,0.975,13414,COVID-19
2022-04-15,-27 day ahead inc hosp,2022-03-19,DE,05-14,quantile,0.025,315,COVID-19
2022-04-15,-27 day ahead inc hosp,2022-03-19,DE,05-14,quantile,0.1,316,COVID-19
2022-04-15,-27 day ahead inc hosp,2022-03-19,DE,05-14,quantile,0.25,318,COVID-19
