forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,00-04,quantile,0.025,452,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,00-04,quantile,0.1,457,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,00-04,quantile,0.25,461,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,00-04,quantile,0.5,465,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,00-04,quantile,0.75,469,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,00-04,quantile,0.9,473,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,00-04,quantile,0.975,477,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,00+,quantile,0.025,11921,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,00+,quantile,0.1,12035,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,00+,quantile,0.25,12156,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,00+,quantile,0.5,12312,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,00+,quantile,0.75,12496,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,00+,quantile,0.9,12691,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,00+,quantile,0.975,12945,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,05-14,quantile,0.025,313,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,05-14,quantile,0.1,316,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,05-14,quantile,0.25,319,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,05-14,quantile,0.5,322,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,05-14,quantile,0.75,325,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,05-14,quantile,0.9,328,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,05-14,quantile,0.975,331,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,15-34,quantile,0.025,1165,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,15-34,quantile,0.1,1179,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,15-34,quantile,0.25,1195,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,15-34,quantile,0.5,1218,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,15-34,quantile,0.75,1249,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,15-34,quantile,0.9,1286,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,15-34,quantile,0.975,1340,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,35-59,quantile,0.025,2025,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,35-59,quantile,0.1,2050,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,35-59,quantile,0.25,2075,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,35-59,quantile,0.5,2107,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,35-59,quantile,0.75,2145,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,35-59,quantile,0.9,2184,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,35-59,quantile,0.975,2235,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,60-79,quantile,0.025,3694,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,60-79,quantile,0.1,3734,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,60-79,quantile,0.25,3775,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,60-79,quantile,0.5,3830,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,60-79,quantile,0.75,3894,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,60-79,quantile,0.9,3962,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,60-79,quantile,0.975,4050,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,80+,quantile,0.025,4231,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,80+,quantile,0.1,4270,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,80+,quantile,0.25,4312,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,80+,quantile,0.5,4370,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,80+,quantile,0.75,4441,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,80+,quantile,0.9,4518,COVID-19
2022-04-18,-28 day ahead inc hosp,2022-03-21,DE,80+,quantile,0.975,4624,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,00-04,quantile,0.025,424,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,00-04,quantile,0.1,428,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,00-04,quantile,0.25,431,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,00-04,quantile,0.5,436,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,00-04,quantile,0.75,440,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,00-04,quantile,0.9,443,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,00-04,quantile,0.975,447,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,00+,quantile,0.025,11893,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,00+,quantile,0.1,12021,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,00+,quantile,0.25,12155,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,00+,quantile,0.5,12329,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,00+,quantile,0.75,12533,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,00+,quantile,0.9,12747,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,00+,quantile,0.975,13027,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,05-14,quantile,0.025,291,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,05-14,quantile,0.1,294,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,05-14,quantile,0.25,297,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,05-14,quantile,0.5,300,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,05-14,quantile,0.75,303,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,05-14,quantile,0.9,306,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,05-14,quantile,0.975,309,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,15-34,quantile,0.025,1138,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,15-34,quantile,0.1,1154,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,15-34,quantile,0.25,1174,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,15-34,quantile,0.5,1202,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,15-34,quantile,0.75,1238,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,15-34,quantile,0.9,1281,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,15-34,quantile,0.975,1344,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,35-59,quantile,0.025,2023,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,35-59,quantile,0.1,2051,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,35-59,quantile,0.25,2081,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,35-59,quantile,0.5,2120,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,35-59,quantile,0.75,2165,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,35-59,quantile,0.9,2212,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,35-59,quantile,0.975,2273,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,60-79,quantile,0.025,3683,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,60-79,quantile,0.1,3727,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,60-79,quantile,0.25,3774,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,60-79,quantile,0.5,3834,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,60-79,quantile,0.75,3907,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,60-79,quantile,0.9,3983,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,60-79,quantile,0.975,4084,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,80+,quantile,0.025,4276,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,80+,quantile,0.1,4321,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,80+,quantile,0.25,4370,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,80+,quantile,0.5,4438,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,80+,quantile,0.75,4521,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,80+,quantile,0.9,4613,COVID-19
2022-04-18,-27 day ahead inc hosp,2022-03-22,DE,80+,quantile,0.975,4740,COVID-19
2022-04-18,-26 day ahead inc hosp,2022-03-23,DE,00-04,quantile,0.025,418,COVID-19
2022-04-18,-26 day ahead inc hosp,2022-03-23,DE,00-04,quantile,0.1,422,COVID-19
2022-04-18,-26 day ahead inc hosp,2022-03-23,DE,00-04,quantile,0.25,426,COVID-19
2022-04-18,-26 day ahead inc hosp,2022-03-23,DE,00-04,quantile,0.5,431,COVID-19
2022-04-18,-26 day ahead inc hosp,2022-03-23,DE,00-04,quantile,0.75,435,COVID-19
2022-04-18,-26 day ahead inc hosp,2022-03-23,DE,00-04,quantile,0.9,439,COVID-19
2022-04-18,-26 day ahead inc hosp,2022-03-23,DE,00-04,quantile,0.975,444,COVID-19
2022-04-18,-26 day ahead inc hosp,2022-03-23,DE,00+,quantile,0.025,11885,COVID-19
2022-04-18,-26 day ahead inc hosp,2022-03-23,DE,00+,quantile,0.1,12026,COVID-19
2022-04-18,-26 day ahead inc hosp,2022-03-23,DE,00+,quantile,0.25,12174,COVID-19
2022-04-18,-26 day ahead inc hosp,2022-03-23,DE,00+,quantile,0.5,12368,COVID-19
2022-04-18,-26 day ahead inc hosp,2022-03-23,DE,00+,quantile,0.75,12597,COVID-19
2022-04-18,-26 day ahead inc hosp,2022-03-23,DE,00+,quantile,0.9,12839,COVID-19
2022-04-18,-26 day ahead inc hosp,2022-03-23,DE,00+,quantile,0.975,13158,COVID-19
2022-04-18,-26 day ahead inc hosp,2022-03-23,DE,05-14,quantile,0.025,279,COVID-19
2022-04-18,-26 day ahead inc hosp,2022-03-23,DE,05-14,quantile,0.1,282,COVID-19
2022-04-18,-26 day ahead inc hosp,2022-03-23,DE,05-14,quantile,0.25,285,COVID-19
2022-04-18,-26 day ahead inc hosp,2022-03-23,DE,05-14,quantile,0.5,288,COVID-19
2022-04-18,-26 day ahead inc hosp,2022-03-23,DE,05-14,quantile,0.75,291,COVID-19
