forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,00-04,quantile,0.025,439,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,00-04,quantile,0.1,442,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,00-04,quantile,0.25,445,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,00-04,quantile,0.5,449,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,00-04,quantile,0.75,452,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,00-04,quantile,0.9,456,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,00-04,quantile,0.975,459,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,00+,quantile,0.025,10828,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,00+,quantile,0.1,10921,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,00+,quantile,0.25,11019,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,00+,quantile,0.5,11146,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,00+,quantile,0.75,11297,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,00+,quantile,0.9,11457,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,00+,quantile,0.975,11666,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,05-14,quantile,0.025,285,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,05-14,quantile,0.1,286,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,05-14,quantile,0.25,288,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,05-14,quantile,0.5,289,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,05-14,quantile,0.75,291,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,05-14,quantile,0.9,292,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,05-14,quantile,0.975,294,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,15-34,quantile,0.025,1236,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,15-34,quantile,0.1,1252,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,15-34,quantile,0.25,1270,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,15-34,quantile,0.5,1299,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,15-34,quantile,0.75,1339,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,15-34,quantile,0.9,1387,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,15-34,quantile,0.975,1462,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,35-59,quantile,0.025,1862,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,35-59,quantile,0.1,1877,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,35-59,quantile,0.25,1892,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,35-59,quantile,0.5,1911,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,35-59,quantile,0.75,1932,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,35-59,quantile,0.9,1955,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,35-59,quantile,0.975,1983,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,60-79,quantile,0.025,3132,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,60-79,quantile,0.1,3164,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,60-79,quantile,0.25,3199,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,60-79,quantile,0.5,3247,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,60-79,quantile,0.75,3306,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,60-79,quantile,0.9,3371,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,60-79,quantile,0.975,3460,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,80+,quantile,0.025,3821,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,80+,quantile,0.1,3857,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,80+,quantile,0.25,3898,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,80+,quantile,0.5,3952,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,80+,quantile,0.75,4019,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,80+,quantile,0.9,4092,COVID-19
2022-04-10,-28 day ahead inc hosp,2022-03-13,DE,80+,quantile,0.975,4192,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,00-04,quantile,0.025,434,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,00-04,quantile,0.1,437,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,00-04,quantile,0.25,441,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,00-04,quantile,0.5,444,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,00-04,quantile,0.75,448,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,00-04,quantile,0.9,451,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,00-04,quantile,0.975,454,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,00+,quantile,0.025,10969,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,00+,quantile,0.1,11070,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,00+,quantile,0.25,11176,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,00+,quantile,0.5,11313,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,00+,quantile,0.75,11476,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,00+,quantile,0.9,11647,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,00+,quantile,0.975,11871,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,05-14,quantile,0.025,278,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,05-14,quantile,0.1,280,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,05-14,quantile,0.25,281,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,05-14,quantile,0.5,283,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,05-14,quantile,0.75,285,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,05-14,quantile,0.9,286,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,05-14,quantile,0.975,288,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,15-34,quantile,0.025,1245,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,15-34,quantile,0.1,1261,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,15-34,quantile,0.25,1281,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,15-34,quantile,0.5,1311,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,15-34,quantile,0.75,1353,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,15-34,quantile,0.9,1404,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,15-34,quantile,0.975,1482,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,35-59,quantile,0.025,1878,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,35-59,quantile,0.1,1895,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,35-59,quantile,0.25,1913,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,35-59,quantile,0.5,1935,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,35-59,quantile,0.75,1961,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,35-59,quantile,0.9,1987,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,35-59,quantile,0.975,2021,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,60-79,quantile,0.025,3182,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,60-79,quantile,0.1,3218,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,60-79,quantile,0.25,3258,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,60-79,quantile,0.5,3314,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,60-79,quantile,0.75,3382,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,60-79,quantile,0.9,3459,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,60-79,quantile,0.975,3564,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,80+,quantile,0.025,3883,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,80+,quantile,0.1,3923,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,80+,quantile,0.25,3966,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,80+,quantile,0.5,4026,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,80+,quantile,0.75,4101,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,80+,quantile,0.9,4183,COVID-19
2022-04-10,-27 day ahead inc hosp,2022-03-14,DE,80+,quantile,0.975,4297,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,00-04,quantile,0.025,463,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,00-04,quantile,0.1,466,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,00-04,quantile,0.25,469,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,00-04,quantile,0.5,473,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,00-04,quantile,0.75,476,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,00-04,quantile,0.9,479,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,00-04,quantile,0.975,483,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,00+,quantile,0.025,11386,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,00+,quantile,0.1,11497,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,00+,quantile,0.25,11614,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,00+,quantile,0.5,11767,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,00+,quantile,0.75,11950,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,00+,quantile,0.9,12144,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,00+,quantile,0.975,12401,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,05-14,quantile,0.025,288,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,05-14,quantile,0.1,290,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,05-14,quantile,0.25,291,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,05-14,quantile,0.5,293,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,05-14,quantile,0.75,295,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,05-14,quantile,0.9,296,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,05-14,quantile,0.975,298,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,15-34,quantile,0.025,1275,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,15-34,quantile,0.1,1291,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,15-34,quantile,0.25,1310,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,15-34,quantile,0.5,1339,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,15-34,quantile,0.75,1380,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,15-34,quantile,0.9,1430,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,15-34,quantile,0.975,1506,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,35-59,quantile,0.025,1960,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,35-59,quantile,0.1,1980,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,35-59,quantile,0.25,2001,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,35-59,quantile,0.5,2028,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,35-59,quantile,0.75,2061,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,35-59,quantile,0.9,2095,COVID-19
2022-04-10,-26 day ahead inc hosp,2022-03-15,DE,35-59,quantile,0.975,2141,COVID-19
