forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,00-04,quantile,0.025,335,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,00-04,quantile,0.1,335,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,00-04,quantile,0.25,335,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,00-04,quantile,0.5,335,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,00-04,quantile,0.75,337,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,00-04,quantile,0.9,338,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,00-04,quantile,0.975,340,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,00+,quantile,0.025,9387,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,00+,quantile,0.1,9419,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,00+,quantile,0.25,9453,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,00+,quantile,0.5,9498,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,00+,quantile,0.75,9552,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,00+,quantile,0.9,9609,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,00+,quantile,0.975,9685,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,05-14,quantile,0.025,100,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,05-14,quantile,0.1,100,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,05-14,quantile,0.25,100,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,05-14,quantile,0.5,101,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,05-14,quantile,0.75,102,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,05-14,quantile,0.9,103,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,05-14,quantile,0.975,105,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,15-34,quantile,0.025,764,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,15-34,quantile,0.1,767,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,15-34,quantile,0.25,770,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,15-34,quantile,0.5,774,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,15-34,quantile,0.75,779,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,15-34,quantile,0.9,785,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,15-34,quantile,0.975,794,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,35-59,quantile,0.025,1335,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,35-59,quantile,0.1,1341,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,35-59,quantile,0.25,1348,COVID-19
2022-08-27,-28 day ahead inc hosp,2022-07-30,DE,35-59,quantile,0.5,1358,COVID-19
