forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,00-04,quantile,0.025,72,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,00-04,quantile,0.1,72,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,00-04,quantile,0.25,72,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,00-04,quantile,0.5,73,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,00-04,quantile,0.75,76,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,00-04,quantile,0.9,78,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,00-04,quantile,0.975,80,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,00+,quantile,0.025,2495,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,00+,quantile,0.1,2528,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,00+,quantile,0.25,2566,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,00+,quantile,0.5,2623,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,00+,quantile,0.75,2698,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,00+,quantile,0.9,2786,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,00+,quantile,0.975,2917,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,05-14,quantile,0.025,54,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,05-14,quantile,0.1,54,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,05-14,quantile,0.25,56,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,05-14,quantile,0.5,58,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,05-14,quantile,0.75,60,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,05-14,quantile,0.9,62,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,05-14,quantile,0.975,64,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,15-34,quantile,0.025,398,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,15-34,quantile,0.1,405,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,15-34,quantile,0.25,414,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,15-34,quantile,0.5,430,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,15-34,quantile,0.75,454,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,15-34,quantile,0.9,487,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,15-34,quantile,0.975,542,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,35-59,quantile,0.025,830,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,35-59,quantile,0.1,841,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,35-59,quantile,0.25,853,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,35-59,quantile,0.5,871,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,35-59,quantile,0.75,895,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,35-59,quantile,0.9,923,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,35-59,quantile,0.975,964,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,60-79,quantile,0.025,650,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,60-79,quantile,0.1,659,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,60-79,quantile,0.25,674,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,60-79,quantile,0.5,702,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,60-79,quantile,0.75,749,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,60-79,quantile,0.9,820,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,60-79,quantile,0.975,954,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,80+,quantile,0.025,457,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,80+,quantile,0.1,462,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,80+,quantile,0.25,470,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,80+,quantile,0.5,489,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,80+,quantile,0.75,525,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,80+,quantile,0.9,589,COVID-19
2021-10-24,-28 day ahead inc hosp,2021-09-26,DE,80+,quantile,0.975,727,COVID-19
2021-10-24,-27 day ahead inc hosp,2021-09-27,DE,00-04,quantile,0.025,71,COVID-19
2021-10-24,-27 day ahead inc hosp,2021-09-27,DE,00-04,quantile,0.1,71,COVID-19
2021-10-24,-27 day ahead inc hosp,2021-09-27,DE,00-04,quantile,0.25,71,COVID-19
