forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,00-04,quantile,0.025,21,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,00-04,quantile,0.1,21,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,00-04,quantile,0.25,21,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,00-04,quantile,0.5,21,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,00-04,quantile,0.75,23,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,00-04,quantile,0.9,25,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,00-04,quantile,0.975,28,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,00+,quantile,0.025,1164,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,00+,quantile,0.1,1174,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,00+,quantile,0.25,1188,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,00+,quantile,0.5,1210,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,00+,quantile,0.75,1241,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,00+,quantile,0.9,1280,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,00+,quantile,0.975,1342,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,05-14,quantile,0.025,24,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,05-14,quantile,0.1,24,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,05-14,quantile,0.25,24,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,05-14,quantile,0.5,25,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,05-14,quantile,0.75,27,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,05-14,quantile,0.9,29,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,05-14,quantile,0.975,32,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,15-34,quantile,0.025,147,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,15-34,quantile,0.1,147,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,15-34,quantile,0.25,147,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,15-34,quantile,0.5,150,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,15-34,quantile,0.75,157,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,15-34,quantile,0.9,170,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,15-34,quantile,0.975,194,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,35-59,quantile,0.025,390,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,35-59,quantile,0.1,394,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,35-59,quantile,0.25,398,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,35-59,quantile,0.5,404,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,35-59,quantile,0.75,413,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,35-59,quantile,0.9,425,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,35-59,quantile,0.975,444,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,60-79,quantile,0.025,385,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,60-79,quantile,0.1,389,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,60-79,quantile,0.25,393,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,60-79,quantile,0.5,400,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,60-79,quantile,0.75,409,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,60-79,quantile,0.9,420,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,60-79,quantile,0.975,437,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,80+,quantile,0.025,202,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,80+,quantile,0.1,204,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,80+,quantile,0.25,207,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,80+,quantile,0.5,211,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,80+,quantile,0.75,216,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,80+,quantile,0.9,223,COVID-19
2021-07-03,-28 day ahead inc hosp,2021-06-05,DE,80+,quantile,0.975,233,COVID-19
2021-07-03,-27 day ahead inc hosp,2021-06-06,DE,00-04,quantile,0.025,20,COVID-19
2021-07-03,-27 day ahead inc hosp,2021-06-06,DE,00-04,quantile,0.1,20,COVID-19
2021-07-03,-27 day ahead inc hosp,2021-06-06,DE,00-04,quantile,0.25,20,COVID-19
2021-07-03,-27 day ahead inc hosp,2021-06-06,DE,00-04,quantile,0.5,20,COVID-19
2021-07-03,-27 day ahead inc hosp,2021-06-06,DE,00-04,quantile,0.75,22,COVID-19
