forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2022-05-24,-28 day ahead inc hosp,2022-04-26,DE,00-04,quantile,0.025,270,COVID-19
2022-05-24,-28 day ahead inc hosp,2022-04-26,DE,00-04,quantile,0.1,274,COVID-19
2022-05-24,-28 day ahead inc hosp,2022-04-26,DE,00-04,quantile,0.25,278,COVID-19
2022-05-24,-28 day ahead inc hosp,2022-04-26,DE,00-04,quantile,0.5,281,COVID-19
2022-05-24,-28 day ahead inc hosp,2022-04-26,DE,00-04,quantile,0.75,285,COVID-19
2022-05-24,-28 day ahead inc hosp,2022-04-26,DE,00-04,quantile,0.9,288,COVID-19
2022-05-24,-28 day ahead inc hosp,2022-04-26,DE,00-04,quantile,0.975,292,COVID-19
2022-05-24,-28 day ahead inc hosp,2022-04-26,DE,00+,quantile,0.025,8359,COVID-19
2022-05-24,-28 day ahead inc hosp,2022-04-26,DE,00+,quantile,0.1,8407,COVID-19
2022-05-24,-28 day ahead inc hosp,2022-04-26,DE,00+,quantile,0.25,8456,COVID-19
2022-05-24,-28 day ahead inc hosp,2022-04-26,DE,00+,quantile,0.5,8519,COVID-19
2022-05-24,-28 day ahead inc hosp,2022-04-26,DE,00+,quantile,0.75,8591,COVID-19
2022-05-24,-28 day ahead inc hosp,2022-04-26,DE,00+,quantile,0.9,8666,COVID-19
2022-05-24,-28 day ahead inc hosp,2022-04-26,DE,00+,quantile,0.975,8762,COVID-19
2022-05-24,-28 day ahead inc hosp,2022-04-26,DE,05-14,quantile,0.025,115,COVID-19
2022-05-24,-28 day ahead inc hosp,2022-04-26,DE,05-14,quantile,0.1,115,COVID-19
2022-05-24,-28 day ahead inc hosp,2022-04-26,DE,05-14,quantile,0.25,115,COVID-19
2022-05-24,-28 day ahead inc hosp,2022-04-26,DE,05-14,quantile,0.5,117,COVID-19
2022-05-24,-28 day ahead inc hosp,2022-04-26,DE,05-14,quantile,0.75,122,COVID-19
2022-05-24,-28 day ahead inc hosp,2022-04-26,DE,05-14,quantile,0.9,126,COVID-19
2022-05-24,-28 day ahead inc hosp,2022-04-26,DE,05-14,quantile,0.975,130,COVID-19
2022-05-24,-28 day ahead inc hosp,2022-04-26,DE,15-34,quantile,0.025,821,COVID-19
2022-05-24,-28 day ahead inc hosp,2022-04-26,DE,15-34,quantile,0.1,827,COVID-19
