forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,00-04,quantile,0.025,144,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,00-04,quantile,0.1,144,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,00-04,quantile,0.25,144,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,00-04,quantile,0.5,146,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,00-04,quantile,0.75,149,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,00-04,quantile,0.9,152,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,00-04,quantile,0.975,156,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,00+,quantile,0.025,7808,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,00+,quantile,0.1,7827,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,00+,quantile,0.25,7850,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,00+,quantile,0.5,7884,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,00+,quantile,0.75,7928,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,00+,quantile,0.9,7982,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,00+,quantile,0.975,8060,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,05-14,quantile,0.025,39,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,05-14,quantile,0.1,39,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,05-14,quantile,0.25,39,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,05-14,quantile,0.5,39,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,05-14,quantile,0.75,40,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,05-14,quantile,0.9,41,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,05-14,quantile,0.975,41,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,15-34,quantile,0.025,442,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,15-34,quantile,0.1,443,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,15-34,quantile,0.25,444,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,15-34,quantile,0.5,446,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,15-34,quantile,0.75,448,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,15-34,quantile,0.9,451,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,15-34,quantile,0.975,456,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,35-59,quantile,0.025,1027,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,35-59,quantile,0.1,1029,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,35-59,quantile,0.25,1031,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,35-59,quantile,0.5,1036,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,35-59,quantile,0.75,1041,COVID-19
2023-02-08,-28 day ahead inc hosp,2023-01-11,DE,35-59,quantile,0.9,1048,COVID-19
