forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,00-04,quantile,0.025,135,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,00-04,quantile,0.1,135,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,00-04,quantile,0.25,135,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,00-04,quantile,0.5,136,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,00-04,quantile,0.75,137,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,00-04,quantile,0.9,139,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,00-04,quantile,0.975,140,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,00+,quantile,0.025,9374,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,00+,quantile,0.1,9385,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,00+,quantile,0.25,9396,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,00+,quantile,0.5,9409,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,00+,quantile,0.75,9424,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,00+,quantile,0.9,9439,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,00+,quantile,0.975,9458,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,05-14,quantile,0.025,49,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,05-14,quantile,0.1,49,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,05-14,quantile,0.25,49,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,05-14,quantile,0.5,49,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,05-14,quantile,0.75,50,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,05-14,quantile,0.9,50,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,05-14,quantile,0.975,51,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,15-34,quantile,0.025,502,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,15-34,quantile,0.1,503,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,15-34,quantile,0.25,504,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,15-34,quantile,0.5,505,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,15-34,quantile,0.75,507,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,15-34,quantile,0.9,509,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,15-34,quantile,0.975,512,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,35-59,quantile,0.025,1345,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,35-59,quantile,0.1,1347,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,35-59,quantile,0.25,1350,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,35-59,quantile,0.5,1353,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,35-59,quantile,0.75,1356,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,35-59,quantile,0.9,1360,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,35-59,quantile,0.975,1365,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,60-79,quantile,0.025,3223,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,60-79,quantile,0.1,3227,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,60-79,quantile,0.25,3231,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,60-79,quantile,0.5,3236,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,60-79,quantile,0.75,3242,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,60-79,quantile,0.9,3247,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,60-79,quantile,0.975,3255,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,80+,quantile,0.025,4107,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,80+,quantile,0.1,4114,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,80+,quantile,0.25,4121,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,80+,quantile,0.5,4130,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,80+,quantile,0.75,4141,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,80+,quantile,0.9,4152,COVID-19
2023-01-03,-28 day ahead inc hosp,2022-12-06,DE,80+,quantile,0.975,4167,COVID-19
2023-01-03,-27 day ahead inc hosp,2022-12-07,DE,00-04,quantile,0.025,137,COVID-19
2023-01-03,-27 day ahead inc hosp,2022-12-07,DE,00-04,quantile,0.1,137,COVID-19
2023-01-03,-27 day ahead inc hosp,2022-12-07,DE,00-04,quantile,0.25,137,COVID-19
2023-01-03,-27 day ahead inc hosp,2022-12-07,DE,00-04,quantile,0.5,137,COVID-19
2023-01-03,-27 day ahead inc hosp,2022-12-07,DE,00-04,quantile,0.75,138,COVID-19
