"location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"DE","00-04",2021-12-30,2021-12-02,"-28 day ahead inc hosp","mean",NA,154,"COVID-19"
"DE","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","mean",NA,10161,"COVID-19"
"DE","05-14",2021-12-30,2021-12-02,"-28 day ahead inc hosp","mean",NA,179,"COVID-19"
"DE","15-34",2021-12-30,2021-12-02,"-28 day ahead inc hosp","mean",NA,759,"COVID-19"
"DE","35-59",2021-12-30,2021-12-02,"-28 day ahead inc hosp","mean",NA,2533,"COVID-19"
"DE","60-79",2021-12-30,2021-12-02,"-28 day ahead inc hosp","mean",NA,3629,"COVID-19"
"DE","80+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","mean",NA,2917,"COVID-19"
"DE-BB","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","mean",NA,308,"COVID-19"
"DE-BE","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","mean",NA,257,"COVID-19"
"DE-BW","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","mean",NA,1594,"COVID-19"
"DE-BY","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","mean",NA,2328,"COVID-19"
"DE-HB","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","mean",NA,54,"COVID-19"
"DE-HE","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","mean",NA,499,"COVID-19"
"DE-HH","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","mean",NA,99,"COVID-19"
"DE-MV","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","mean",NA,267,"COVID-19"
"DE-NI","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","mean",NA,381,"COVID-19"
"DE-NW","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","mean",NA,1664,"COVID-19"
"DE-RP","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","mean",NA,404,"COVID-19"
"DE-SH","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","mean",NA,143,"COVID-19"
"DE-SL","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","mean",NA,85,"COVID-19"
"DE-SN","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","mean",NA,869,"COVID-19"
"DE-ST","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","mean",NA,450,"COVID-19"
"DE-TH","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","mean",NA,792,"COVID-19"
"DE","00-04",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.025,151,"COVID-19"
"DE","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.025,10086,"COVID-19"
"DE","05-14",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.025,176,"COVID-19"
"DE","15-34",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.025,748,"COVID-19"
"DE","35-59",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.025,2514,"COVID-19"
"DE","60-79",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.025,3590,"COVID-19"
"DE","80+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.025,2886,"COVID-19"
"DE-BB","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.025,301,"COVID-19"
"DE-BE","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.025,253,"COVID-19"
"DE-BW","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.025,1579,"COVID-19"
"DE-BY","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.025,2296,"COVID-19"
"DE-HB","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.025,54,"COVID-19"
"DE-HE","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.025,494,"COVID-19"
"DE-HH","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.025,96,"COVID-19"
"DE-MV","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.025,264,"COVID-19"
"DE-NI","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.025,378,"COVID-19"
"DE-NW","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.025,1641,"COVID-19"
"DE-RP","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.025,396,"COVID-19"
"DE-SH","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.025,142,"COVID-19"
"DE-SL","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.025,84,"COVID-19"
"DE-SN","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.025,853,"COVID-19"
"DE-ST","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.025,443,"COVID-19"
"DE-TH","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.025,783,"COVID-19"
"DE","00-04",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.1,152,"COVID-19"
"DE","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.1,10102,"COVID-19"
"DE","05-14",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.1,176,"COVID-19"
"DE","15-34",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.1,752,"COVID-19"
"DE","35-59",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.1,2520,"COVID-19"
"DE","60-79",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.1,3599,"COVID-19"
"DE","80+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.1,2893,"COVID-19"
"DE-BB","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.1,301,"COVID-19"
"DE-BE","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.1,255,"COVID-19"
"DE-BW","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.1,1584,"COVID-19"
"DE-BY","00+",2021-12-30,2021-12-02,"-28 day ahead inc hosp","quantile",0.1,2305,"COVID-19"
