model,target_type,forecast_date,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975,retrospective
KIT-simple_nowcast,hosp,2024-08-21,2024-07-24,DE,00+,COVID-19,1645.0,1635.0,1637.0,1640.0,1644.0,1650.0,1655.0,1663.0,False
KIT-simple_nowcast,hosp,2024-08-21,2024-07-24,DE,00-04,COVID-19,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,False
KIT-simple_nowcast,hosp,2024-08-21,2024-07-24,DE,05-14,COVID-19,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,False
KIT-simple_nowcast,hosp,2024-08-21,2024-07-24,DE,15-34,COVID-19,104.0,102.0,102.0,102.0,102.0,104.0,107.0,114.0,False
KIT-simple_nowcast,hosp,2024-08-21,2024-07-24,DE,35-59,COVID-19,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,False
KIT-simple_nowcast,hosp,2024-08-21,2024-07-24,DE,60-79,COVID-19,541.0,534.0,535.0,537.0,540.0,544.0,549.0,556.0,False
KIT-simple_nowcast,hosp,2024-08-21,2024-07-24,DE,80+,COVID-19,692.0,687.0,688.0,690.0,691.0,694.0,696.0,699.0,False
KIT-simple_nowcast,hosp,2024-08-21,2024-07-24,DE-BB,00+,COVID-19,37.0,36.0,36.0,36.0,37.0,38.0,39.0,40.0,False
KIT-simple_nowcast,hosp,2024-08-21,2024-07-24,DE-BE,00+,COVID-19,53.0,51.0,51.0,51.0,51.0,52.0,56.0,68.0,False
KIT-simple_nowcast,hosp,2024-08-21,2024-07-24,DE-BW,00+,COVID-19,119.0,116.0,116.0,116.0,116.0,118.0,124.0,140.0,False
KIT-simple_nowcast,hosp,2024-08-21,2024-07-24,DE-BY,00+,COVID-19,161.0,161.0,161.0,161.0,161.0,161.0,161.0,161.0,False
KIT-simple_nowcast,hosp,2024-08-21,2024-07-24,DE-HB,00+,COVID-19,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,False
KIT-simple_nowcast,hosp,2024-08-21,2024-07-24,DE-HE,00+,COVID-19,156.0,154.0,154.0,154.0,155.0,156.0,158.0,161.0,False
KIT-simple_nowcast,hosp,2024-08-21,2024-07-24,DE-HH,00+,COVID-19,54.0,53.0,53.0,53.0,53.0,53.0,55.0,61.0,False
KIT-simple_nowcast,hosp,2024-08-21,2024-07-24,DE-MV,00+,COVID-19,25.0,25.0,25.0,25.0,25.0,25.0,26.0,29.0,False
KIT-simple_nowcast,hosp,2024-08-21,2024-07-24,DE-NI,00+,COVID-19,180.0,180.0,180.0,180.0,180.0,180.0,181.0,183.0,False
