forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,00-04,quantile,0.025,121,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,00-04,quantile,0.1,121,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,00-04,quantile,0.25,123,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,00-04,quantile,0.5,126,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,00-04,quantile,0.75,128,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,00-04,quantile,0.9,131,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,00-04,quantile,0.975,133,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,00+,quantile,0.025,5067,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,00+,quantile,0.1,5077,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,00+,quantile,0.25,5087,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,00+,quantile,0.5,5099,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,00+,quantile,0.75,5112,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,00+,quantile,0.9,5125,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,00+,quantile,0.975,5142,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,05-14,quantile,0.025,48,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,05-14,quantile,0.1,49,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,05-14,quantile,0.25,50,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,05-14,quantile,0.5,51,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,05-14,quantile,0.75,51,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,05-14,quantile,0.9,52,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,05-14,quantile,0.975,53,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,15-34,quantile,0.025,294,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,15-34,quantile,0.1,295,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,15-34,quantile,0.25,296,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,15-34,quantile,0.5,298,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,15-34,quantile,0.75,302,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,15-34,quantile,0.9,307,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,15-34,quantile,0.975,318,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,35-59,quantile,0.025,690,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,35-59,quantile,0.1,691,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,35-59,quantile,0.25,693,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,35-59,quantile,0.5,694,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,35-59,quantile,0.75,696,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,35-59,quantile,0.9,698,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,35-59,quantile,0.975,700,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,60-79,quantile,0.025,1770,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,60-79,quantile,0.1,1774,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,60-79,quantile,0.25,1778,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,60-79,quantile,0.5,1782,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,60-79,quantile,0.75,1788,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,60-79,quantile,0.9,1793,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,60-79,quantile,0.975,1801,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,80+,quantile,0.025,2132,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,80+,quantile,0.1,2137,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,80+,quantile,0.25,2142,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,80+,quantile,0.5,2148,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,80+,quantile,0.75,2155,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,80+,quantile,0.9,2161,COVID-19
2023-02-17,-28 day ahead inc hosp,2023-01-20,DE,80+,quantile,0.975,2170,COVID-19
2023-02-17,-27 day ahead inc hosp,2023-01-21,DE,00-04,quantile,0.025,131,COVID-19
2023-02-17,-27 day ahead inc hosp,2023-01-21,DE,00-04,quantile,0.1,131,COVID-19
2023-02-17,-27 day ahead inc hosp,2023-01-21,DE,00-04,quantile,0.25,133,COVID-19
2023-02-17,-27 day ahead inc hosp,2023-01-21,DE,00-04,quantile,0.5,136,COVID-19
2023-02-17,-27 day ahead inc hosp,2023-01-21,DE,00-04,quantile,0.75,138,COVID-19
2023-02-17,-27 day ahead inc hosp,2023-01-21,DE,00-04,quantile,0.9,140,COVID-19
2023-02-17,-27 day ahead inc hosp,2023-01-21,DE,00-04,quantile,0.975,143,COVID-19
2023-02-17,-27 day ahead inc hosp,2023-01-21,DE,00+,quantile,0.025,4877,COVID-19
