forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,00-04,quantile,0.025,131,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,00-04,quantile,0.1,131,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,00-04,quantile,0.25,131,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,00-04,quantile,0.5,132,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,00-04,quantile,0.75,134,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,00-04,quantile,0.9,137,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,00-04,quantile,0.975,140,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,00+,quantile,0.025,4709,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,00+,quantile,0.1,4718,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,00+,quantile,0.25,4727,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,00+,quantile,0.5,4738,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,00+,quantile,0.75,4750,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,00+,quantile,0.9,4762,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,00+,quantile,0.975,4778,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,05-14,quantile,0.025,58,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,05-14,quantile,0.1,58,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,05-14,quantile,0.25,59,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,05-14,quantile,0.5,60,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,05-14,quantile,0.75,61,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,05-14,quantile,0.9,62,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,05-14,quantile,0.975,63,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,15-34,quantile,0.025,310,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,15-34,quantile,0.1,312,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,15-34,quantile,0.25,313,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,15-34,quantile,0.5,317,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,15-34,quantile,0.75,323,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,15-34,quantile,0.9,333,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,15-34,quantile,0.975,353,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,35-59,quantile,0.025,653,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,35-59,quantile,0.1,655,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,35-59,quantile,0.25,657,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,35-59,quantile,0.5,660,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,35-59,quantile,0.75,664,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,35-59,quantile,0.9,667,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,35-59,quantile,0.975,672,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,60-79,quantile,0.025,1608,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,60-79,quantile,0.1,1611,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,60-79,quantile,0.25,1614,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,60-79,quantile,0.5,1617,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,60-79,quantile,0.75,1621,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,60-79,quantile,0.9,1625,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,60-79,quantile,0.975,1630,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,80+,quantile,0.025,1940,COVID-19
2023-02-22,-28 day ahead inc hosp,2023-01-25,DE,80+,quantile,0.1,1944,COVID-19
