forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,00-04,quantile,0.025,214,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,00-04,quantile,0.1,215,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,00-04,quantile,0.25,216,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,00-04,quantile,0.5,217,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,00-04,quantile,0.75,218,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,00-04,quantile,0.9,219,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,00-04,quantile,0.975,220,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,00+,quantile,0.025,6436,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,00+,quantile,0.1,6467,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,00+,quantile,0.25,6498,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,00+,quantile,0.5,6539,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,00+,quantile,0.75,6587,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,00+,quantile,0.9,6637,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,00+,quantile,0.975,6703,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,05-14,quantile,0.025,70,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,05-14,quantile,0.1,70,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,05-14,quantile,0.25,71,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,05-14,quantile,0.5,72,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,05-14,quantile,0.75,73,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,05-14,quantile,0.9,74,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,05-14,quantile,0.975,74,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,15-34,quantile,0.025,489,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,15-34,quantile,0.1,492,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,15-34,quantile,0.25,497,COVID-19
2022-09-15,-28 day ahead inc hosp,2022-08-18,DE,15-34,quantile,0.5,503,COVID-19
