forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,00-04,quantile,0.025,144,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,00-04,quantile,0.1,144,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,00-04,quantile,0.25,144,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,00-04,quantile,0.5,154,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,00-04,quantile,0.75,164,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,00-04,quantile,0.9,173,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,00-04,quantile,0.975,183,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,00+,quantile,0.025,5283,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,00+,quantile,0.1,5314,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,00+,quantile,0.25,5346,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,00+,quantile,0.5,5385,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,00+,quantile,0.75,5431,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,00+,quantile,0.9,5476,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,00+,quantile,0.975,5534,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,05-14,quantile,0.025,99,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,05-14,quantile,0.1,99,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,05-14,quantile,0.25,99,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,05-14,quantile,0.5,107,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,05-14,quantile,0.75,115,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,05-14,quantile,0.9,122,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,05-14,quantile,0.975,130,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,15-34,quantile,0.025,462,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,15-34,quantile,0.1,465,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,15-34,quantile,0.25,469,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,15-34,quantile,0.5,473,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,15-34,quantile,0.75,477,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,15-34,quantile,0.9,482,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,15-34,quantile,0.975,487,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,35-59,quantile,0.025,902,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,35-59,quantile,0.1,911,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,35-59,quantile,0.25,920,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,35-59,quantile,0.5,933,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,35-59,quantile,0.75,948,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,35-59,quantile,0.9,965,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,35-59,quantile,0.975,987,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,60-79,quantile,0.025,1730,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,60-79,quantile,0.1,1742,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,60-79,quantile,0.25,1754,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,60-79,quantile,0.5,1770,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,60-79,quantile,0.75,1789,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,60-79,quantile,0.9,1809,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,60-79,quantile,0.975,1835,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,80+,quantile,0.025,1918,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,80+,quantile,0.1,1928,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,80+,quantile,0.25,1937,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,80+,quantile,0.5,1949,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,80+,quantile,0.75,1962,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,80+,quantile,0.9,1976,COVID-19
2022-06-06,-28 day ahead inc hosp,2022-05-09,DE,80+,quantile,0.975,1993,COVID-19
2022-06-06,-27 day ahead inc hosp,2022-05-10,DE,00-04,quantile,0.025,149,COVID-19
2022-06-06,-27 day ahead inc hosp,2022-05-10,DE,00-04,quantile,0.1,149,COVID-19
2022-06-06,-27 day ahead inc hosp,2022-05-10,DE,00-04,quantile,0.25,150,COVID-19
2022-06-06,-27 day ahead inc hosp,2022-05-10,DE,00-04,quantile,0.5,159,COVID-19
2022-06-06,-27 day ahead inc hosp,2022-05-10,DE,00-04,quantile,0.75,169,COVID-19
2022-06-06,-27 day ahead inc hosp,2022-05-10,DE,00-04,quantile,0.9,177,COVID-19
2022-06-06,-27 day ahead inc hosp,2022-05-10,DE,00-04,quantile,0.975,187,COVID-19
2022-06-06,-27 day ahead inc hosp,2022-05-10,DE,00+,quantile,0.025,5354,COVID-19
2022-06-06,-27 day ahead inc hosp,2022-05-10,DE,00+,quantile,0.1,5386,COVID-19
2022-06-06,-27 day ahead inc hosp,2022-05-10,DE,00+,quantile,0.25,5418,COVID-19
2022-06-06,-27 day ahead inc hosp,2022-05-10,DE,00+,quantile,0.5,5458,COVID-19
2022-06-06,-27 day ahead inc hosp,2022-05-10,DE,00+,quantile,0.75,5502,COVID-19
2022-06-06,-27 day ahead inc hosp,2022-05-10,DE,00+,quantile,0.9,5547,COVID-19
2022-06-06,-27 day ahead inc hosp,2022-05-10,DE,00+,quantile,0.975,5603,COVID-19
2022-06-06,-27 day ahead inc hosp,2022-05-10,DE,05-14,quantile,0.025,105,COVID-19
2022-06-06,-27 day ahead inc hosp,2022-05-10,DE,05-14,quantile,0.1,105,COVID-19
2022-06-06,-27 day ahead inc hosp,2022-05-10,DE,05-14,quantile,0.25,106,COVID-19
2022-06-06,-27 day ahead inc hosp,2022-05-10,DE,05-14,quantile,0.5,113,COVID-19
2022-06-06,-27 day ahead inc hosp,2022-05-10,DE,05-14,quantile,0.75,120,COVID-19
2022-06-06,-27 day ahead inc hosp,2022-05-10,DE,05-14,quantile,0.9,127,COVID-19
2022-06-06,-27 day ahead inc hosp,2022-05-10,DE,05-14,quantile,0.975,134,COVID-19
2022-06-06,-27 day ahead inc hosp,2022-05-10,DE,15-34,quantile,0.025,478,COVID-19
2022-06-06,-27 day ahead inc hosp,2022-05-10,DE,15-34,quantile,0.1,482,COVID-19
