forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,00-04,quantile,0.025,132,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,00-04,quantile,0.1,135,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,00-04,quantile,0.25,137,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,00-04,quantile,0.5,140,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,00-04,quantile,0.75,142,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,00-04,quantile,0.9,145,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,00-04,quantile,0.975,147,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,00+,quantile,0.025,7442,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,00+,quantile,0.1,7493,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,00+,quantile,0.25,7557,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,00+,quantile,0.5,7657,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,00+,quantile,0.75,7802,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,00+,quantile,0.9,7985,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,00+,quantile,0.975,8275,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,05-14,quantile,0.025,160,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,05-14,quantile,0.1,163,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,05-14,quantile,0.25,165,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,05-14,quantile,0.5,167,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,05-14,quantile,0.75,169,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,05-14,quantile,0.9,171,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,05-14,quantile,0.975,173,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,15-34,quantile,0.025,626,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,15-34,quantile,0.1,631,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,15-34,quantile,0.25,638,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,15-34,quantile,0.5,652,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,15-34,quantile,0.75,674,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,15-34,quantile,0.9,706,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,15-34,quantile,0.975,766,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,35-59,quantile,0.025,1760,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,35-59,quantile,0.1,1772,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,35-59,quantile,0.25,1788,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,35-59,quantile,0.5,1816,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,35-59,quantile,0.75,1862,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,35-59,quantile,0.9,1928,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,35-59,quantile,0.975,2047,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,60-79,quantile,0.025,2666,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,60-79,quantile,0.1,2683,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,60-79,quantile,0.25,2706,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,60-79,quantile,0.5,2743,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,60-79,quantile,0.75,2797,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,60-79,quantile,0.9,2867,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,60-79,quantile,0.975,2981,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,80+,quantile,0.025,2090,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,80+,quantile,0.1,2103,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,80+,quantile,0.25,2118,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,80+,quantile,0.5,2140,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,80+,quantile,0.75,2170,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,80+,quantile,0.9,2205,COVID-19
2022-01-18,-28 day ahead inc hosp,2021-12-21,DE,80+,quantile,0.975,2257,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,00-04,quantile,0.025,125,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,00-04,quantile,0.1,128,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,00-04,quantile,0.25,130,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,00-04,quantile,0.5,133,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,00-04,quantile,0.75,135,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,00-04,quantile,0.9,137,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,00-04,quantile,0.975,140,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,00+,quantile,0.025,7055,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,00+,quantile,0.1,7106,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,00+,quantile,0.25,7170,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,00+,quantile,0.5,7272,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,00+,quantile,0.75,7417,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,00+,quantile,0.9,7602,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,00+,quantile,0.975,7895,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,05-14,quantile,0.025,144,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,05-14,quantile,0.1,146,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,05-14,quantile,0.25,148,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,05-14,quantile,0.5,150,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,05-14,quantile,0.75,152,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,05-14,quantile,0.9,154,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,05-14,quantile,0.975,157,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,15-34,quantile,0.025,615,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,15-34,quantile,0.1,619,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,15-34,quantile,0.25,627,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,15-34,quantile,0.5,639,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,15-34,quantile,0.75,661,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,15-34,quantile,0.9,691,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,15-34,quantile,0.975,747,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,35-59,quantile,0.025,1708,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,35-59,quantile,0.1,1719,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,35-59,quantile,0.25,1736,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,35-59,quantile,0.5,1768,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,35-59,quantile,0.75,1821,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,35-59,quantile,0.9,1899,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,35-59,quantile,0.975,2043,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,60-79,quantile,0.025,2499,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,60-79,quantile,0.1,2516,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,60-79,quantile,0.25,2538,COVID-19
2022-01-18,-27 day ahead inc hosp,2021-12-22,DE,60-79,quantile,0.5,2573,COVID-19
