forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,00-04,quantile,0.025,229,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,00-04,quantile,0.1,229,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,00-04,quantile,0.25,229,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,00-04,quantile,0.5,232,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,00-04,quantile,0.75,235,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,00-04,quantile,0.9,238,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,00-04,quantile,0.975,241,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,00+,quantile,0.025,11191,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,00+,quantile,0.1,11223,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,00+,quantile,0.25,11258,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,00+,quantile,0.5,11303,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,00+,quantile,0.75,11357,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,00+,quantile,0.9,11414,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,00+,quantile,0.975,11490,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,05-14,quantile,0.025,59,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,05-14,quantile,0.1,59,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,05-14,quantile,0.25,60,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,05-14,quantile,0.5,61,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,05-14,quantile,0.75,63,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,05-14,quantile,0.9,64,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,05-14,quantile,0.975,65,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,15-34,quantile,0.025,606,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,15-34,quantile,0.1,609,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,15-34,quantile,0.25,611,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,15-34,quantile,0.5,615,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,15-34,quantile,0.75,621,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,15-34,quantile,0.9,627,COVID-19
2022-11-02,-28 day ahead inc hosp,2022-10-05,DE,15-34,quantile,0.975,637,COVID-19
