forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,00-04,quantile,0.025,164,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,00-04,quantile,0.1,164,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,00-04,quantile,0.25,164,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,00-04,quantile,0.5,166,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,00-04,quantile,0.75,169,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,00-04,quantile,0.9,171,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,00-04,quantile,0.975,173,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,00+,quantile,0.025,10430,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,00+,quantile,0.1,10450,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,00+,quantile,0.25,10469,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,00+,quantile,0.5,10493,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,00+,quantile,0.75,10520,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,00+,quantile,0.9,10547,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,00+,quantile,0.975,10580,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,05-14,quantile,0.025,37,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,05-14,quantile,0.1,37,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,05-14,quantile,0.25,37,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,05-14,quantile,0.5,37,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,05-14,quantile,0.75,39,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,05-14,quantile,0.9,40,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,05-14,quantile,0.975,42,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,15-34,quantile,0.025,526,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,15-34,quantile,0.1,527,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,15-34,quantile,0.25,528,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,15-34,quantile,0.5,529,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,15-34,quantile,0.75,531,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,15-34,quantile,0.9,532,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,15-34,quantile,0.975,535,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,35-59,quantile,0.025,1284,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,35-59,quantile,0.1,1287,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,35-59,quantile,0.25,1290,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,35-59,quantile,0.5,1293,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,35-59,quantile,0.75,1297,COVID-19
2023-02-02,-28 day ahead inc hosp,2023-01-05,DE,35-59,quantile,0.9,1301,COVID-19
