forecast_date,target,target_end_date,location,age_group,type,quantile,value,pathogen
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,00-04,quantile,0.025,14,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,00-04,quantile,0.1,14,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,00-04,quantile,0.25,14,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,00-04,quantile,0.5,14,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,00-04,quantile,0.75,15,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,00-04,quantile,0.9,15,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,00-04,quantile,0.975,16,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,00+,quantile,0.025,706,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,00+,quantile,0.1,707,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,00+,quantile,0.25,708,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,00+,quantile,0.5,709,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,00+,quantile,0.75,711,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,00+,quantile,0.9,713,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,00+,quantile,0.975,716,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,05-14,quantile,0.025,4,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,05-14,quantile,0.1,4,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,05-14,quantile,0.25,4,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,05-14,quantile,0.5,4,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,05-14,quantile,0.75,4,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,05-14,quantile,0.9,5,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,05-14,quantile,0.975,5,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,15-34,quantile,0.025,24,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,15-34,quantile,0.1,24,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,15-34,quantile,0.25,24,COVID-19
2023-07-12,-28 day ahead inc hosp,2023-06-14,DE,15-34,quantile,0.5,24,COVID-19
